"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"CME","197","Introduction to Civil Engineer","2737","Civil, Matls & Env Engineering","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","Ataei, Hossein","32"
"CME","201","Statics","2737","Civil, Matls & Env Engineering","8","30","58","19","8","0","0","0","0","0","0","0","0","0","0","4","Peiravian, Farideddin","127"
"CME","203","Strength Of Materials","2737","Civil, Matls & Env Engineering","65","62","18","2","2","0","0","0","0","0","0","0","0","0","0","0","Karpov, Eduard","149"
"CME","205","Structural Analysis I","2737","Civil, Matls & Env Engineering","4","5","22","4","4","0","0","0","0","0","0","0","0","0","0","0","Foster, Craig","39"
"CME","211","Fluid Mechanics and Hydraulics","2737","Civil, Matls & Env Engineering","41","10","5","1","2","0","0","0","0","0","0","0","0","0","0","0","Abokifa, Ahmed","59"
"CME","260","Properties Of Materials","2737","Civil, Matls & Env Engineering","35","42","36","1","1","0","0","0","1","0","0","0","0","0","0","0","McNallan, Michael J","116"
"CME","261","Materials For Manufacturing","2737","Civil, Matls & Env Engineering","28","34","10","7","2","0","0","0","0","0","0","0","0","0","0","2","Wang, Hsien-Hau","83"
"CME","300","Concrete Properties&Compositn","2737","Civil, Matls & Env Engineering","23","9","8","0","0","0","0","0","0","0","0","0","0","0","0","1","Issa, Mohsen","41"
"CME","301","Behav & Dsgn Metal Struct","2737","Civil, Matls & Env Engineering","29","13","5","2","0","0","0","0","0","0","0","0","0","0","0","1","Ozevin, Didem","50"
"CME","302","Transportation Engr","2737","Civil, Matls & Env Engineering","21","24","3","1","0","0","0","0","0","0","0","0","0","0","0","1","Zou, Bo","50"
"CME","310","Reinforc Concrete Struc Design","2737","Civil, Matls & Env Engineering","14","10","7","4","1","0","0","0","0","0","0","0","0","0","0","2","Issa, Mohsen","38"
"CME","311","Water Resources Engineering","2737","Civil, Matls & Env Engineering","9","28","3","1","0","0","0","0","0","0","0","0","0","0","0","1","Schulenberg, Joseph W","42"
"CME","315","Soil Mechanics & Lab","2737","Civil, Matls & Env Engineering","18","15","0","5","0","0","0","0","0","0","0","0","0","0","0","0","Reddy, Krishna R","38"
"CME","322","Environmental Engineering","2737","Civil, Matls & Env Engineering","6","15","16","2","0","0","0","0","0","0","0","0","0","0","0","0","Khodadoust, Amid","39"
"CME","400","Adv Design Concr Struct","2737","Civil, Matls & Env Engineering","0","0","0","0","0","0","0","0","0","0","63","0","0","0","0","0","Issa, Mohsen","63"
"CME","402","Highway Design","2737","Civil, Matls & Env Engineering","7","10","19","5","0","0","0","0","0","0","0","0","0","0","0","0","Peiravian, Farideddin","41"
"CME","403","Hydraulic Design","2737","Civil, Matls & Env Engineering","15","14","8","1","0","0","0","0","0","0","0","0","0","0","0","0","Burke, Christopher B.","38"
"CME","405","Foundation Dsgn& Analysis","2737","Civil, Matls & Env Engineering","16","19","5","0","0","0","0","0","1","0","0","0","0","0","0","0","Schulenberg, Joseph W","41"
"CME","408","Traffic Engineer & Design","2737","Civil, Matls & Env Engineering","6","10","2","1","0","0","0","0","0","0","0","0","0","0","0","1","Peiravian, Farideddin","20"
"CME","413","Design of Wood Structures","2737","Civil, Matls & Env Engineering","21","18","10","0","0","0","0","0","0","0","0","0","0","0","0","1","Mobasseri, Majid","50"
"CME","421","Water Treatment Design","2737","Civil, Matls & Env Engineering","5","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Khodadoust, Amid","12"
"CME","434","Finite Element Analysis I","2737","Civil, Matls & Env Engineering","67","31","6","0","0","0","0","0","0","0","0","0","0","0","0","0","Karpov, Eduard","104"
"CME","486","Construction Equipment","2737","Civil, Matls & Env Engineering","41","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Ataei, Hossein","50"
"CME","493","Seminar","2737","Civil, Matls & Env Engineering","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Foster, Craig","21"
"CME","494","City Logistics","2737","Civil, Matls & Env Engineering","6","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Lin, Jie","10"
"CME","497","Capstone Design","2737","Civil, Matls & Env Engineering","77","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Burke, Christopher B.","85"
"CME","507","Sustainable Transportation","2737","Civil, Matls & Env Engineering","7","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Lin, Jie","12"
"CME","537","Plasticity I","2737","Civil, Matls & Env Engineering","5","6","1","0","1","0","0","0","1","0","0","0","0","0","0","1","Foster, Craig","15"
"CME","554","Nonlinear Finite Element","2737","Civil, Matls & Env Engineering","8","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Chi, Sheng-Wei","15"
"CME","583","Corrosion Engineering","2737","Civil, Matls & Env Engineering","6","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Gattu, Vineeth Kumar","11"
"CME","586","Construction Regulations","2737","Civil, Matls & Env Engineering","36","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Ataei, Hossein","38"
"CME","594","Advanced Crystallography","2737","Civil, Matls & Env Engineering","12","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","Daly, Matthew","15"
"CME","594","Value Engineering","2737","Civil, Matls & Env Engineering","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Mohammadian, Abolfazl","20"
"CS","107","Intro Comp & Programming","2699","Computer Science","41","27","17","5","8","0","0","0","0","0","0","0","0","0","0","3","Reckinger, Scott J","101"
"CS","109","Prog for Engineers w/MatLab","2699","Computer Science","113","60","37","31","31","0","0","0","0","0","0","0","0","0","0","15","Reckinger, Shanon Marie","287"
"CS","110","MATLAB for Engineers","2699","Computer Science","13","12","6","3","0","0","0","0","0","0","0","0","0","0","0","1","Reckinger, Shanon Marie","35"
"CS","111","Program Design I","2699","Computer Science","32","29","15","5","13","0","0","0","1","0","0","0","0","0","0","6","Hayes, David P","101"
"CS","111","Program Design I","2699","Computer Science","22","21","8","6","12","0","0","0","1","0","0","0","0","0","0","5","Troy, Patrick A","75"
"CS","141","Program Design II","2699","Computer Science","32","20","23","14","5","0","0","0","0","0","0","0","0","0","0","6","Deitz, Sean M","100"
"CS","141","Program Design II","2699","Computer Science","51","43","40","17","9","0","0","0","0","0","7","0","0","0","0","13","Reed, Dale F","180"
"CS","151","Foundations of Computing","2699","Computer Science","106","71","67","38","35","0","0","0","0","0","0","0","0","0","0","7","Bello Lander, Gonzalo Alejandro","324"
"CS","211","Programming Practicum","2699","Computer Science","88","57","48","14","9","0","0","0","0","0","0","0","0","0","0","7","Mobasheri, Nasim","223"
"CS","251","Data Structures","2699","Computer Science","50","48","43","35","25","0","0","0","6","0","1","0","0","0","0","6","Hummel, Joseph E","214"
"CS","251","Data Structures","2699","Computer Science","18","13","22","7","14","0","0","0","5","0","0","0","0","0","0","2","Reckinger, Shanon Marie","81"
"CS","261","Machine Organization","2699","Computer Science","28","37","40","16","23","0","0","0","0","0","0","0","0","0","0","7","Diazh, Diana Mabel","151"
"CS","261","Machine Organization","2699","Computer Science","26","18","23","6","10","0","0","0","0","0","0","0","0","0","0","1","Theys, Mitchell D","84"
"CS","294","Ugrad TA Seminar","2699","Computer Science","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","McCarty, Evan","30"
"CS","301","Languages and Automata","2699","Computer Science","47","55","41","6","17","0","0","0","0","0","0","0","0","0","0","8","McCarty, Evan","174"
"CS","341","Programming Language Concepts","2699","Computer Science","57","55","33","10","3","0","0","0","0","0","0","0","0","0","0","1","Deitz, Sean M","159"
"CS","342","Software Design","2699","Computer Science","69","70","33","17","9","0","0","0","1","0","0","0","0","0","0","4","Hallenbeck, Mark","203"
"CS","361","Systems Programming","2699","Computer Science","41","18","13","7","5","0","0","0","0","0","0","0","0","0","0","2","Roghanchi, Sepideh","86"
"CS","361","Systems Programming","2699","Computer Science","45","44","19","7","0","0","0","0","0","0","0","0","0","0","0","3","Wu, Xingbo","118"
"CS","362","Computer Design","2699","Computer Science","55","49","23","6","6","0","0","0","0","0","0","0","0","0","0","0","Theys, Mitchell D","139"
"CS","377","Communication and Ethics","2699","Computer Science","101","13","5","3","0","0","0","0","0","0","0","0","0","0","0","1","Burton, Emanuelle Neuman","123"
"CS","377","Communication and Ethics","2699","Computer Science","57","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Clayville, Kristel","60"
"CS","411","Artificial Intelligence I","2699","Computer Science","16","20","7","5","0","0","0","0","0","0","0","0","0","0","0","3","Gmytrasiewicz, Piotr","51"
"CS","412","Intro to Machine Learning","2699","Computer Science","37","15","5","1","2","0","0","0","0","0","0","0","0","0","0","3","McCarty, Evan","63"
"CS","415","Computer Vision I","2699","Computer Science","2","6","1","3","1","0","0","0","0","0","0","0","0","0","0","6","Ravi, Sathya","19"
"CS","418","Introduction to Data Science","2699","Computer Science","37","21","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Mobasheri, Nasim","60"
"CS","418","Introduction to Data Science","2699","Computer Science","32","17","7","1","1","0","0","0","0","0","0","0","0","0","0","0","Zheleva, Elena","58"
"CS","424","Visual Analytics","2699","Computer Science","4","9","9","0","1","0","0","0","0","0","0","0","0","0","0","0","Johnson, Andrew E","23"
"CS","426","Video Game Design","2699","Computer Science","33","18","4","0","0","0","0","0","0","0","0","0","0","0","0","1","Marai, Georgeta-Elisabeta","56"
"CS","440","Software Engr I","2699","Computer Science","43","24","9","0","2","0","0","0","0","0","33","0","0","0","0","1","Bell, John T","112"
"CS","442","Software Engineering II","2699","Computer Science","24","16","2","2","0","0","0","0","0","0","0","0","0","0","0","1","Bell, John T","45"
"CS","450","Intro to Networking","2699","Computer Science","9","16","13","0","0","0","0","0","4","0","0","0","0","0","0","6","Stephens, Brent","48"
"CS","466","Adv Computer Architecture","2949","Electrical & Computer Engr","0","7","14","4","3","0","0","0","0","0","0","0","0","0","0","1","Zhu, Zhichun","29"
"CS","473","Compiler Design","2699","Computer Science","11","7","5","3","2","0","0","0","0","0","0","0","0","0","0","1","Mansky, William Ernest","29"
"CS","474","Obj-Oriented Langs & Envs","2699","Computer Science","14","18","8","1","3","0","0","0","0","0","0","0","0","0","0","14","Grechanik, Mark","58"
"CS","478","Development of Mobile Apps","2699","Computer Science","21","16","12","5","1","0","0","0","0","0","0","0","0","0","0","3","Buy, Ugo A","58"
"CS","478","Development of Mobile Apps","2699","Computer Science","13","20","9","4","4","0","0","0","0","0","0","0","0","0","0","2","Hallenbeck, Mark","52"
"CS","480","Database Systems","2699","Computer Science","16","23","1","2","1","0","0","0","0","0","10","0","0","0","0","0","Cruz, Isabel","53"
"CS","480","Database Systems","2699","Computer Science","32","22","16","1","3","0","0","0","0","0","0","0","0","0","0","1","Sistla, Aravinda Prasad","75"
"CS","489","Human Augmentics","2699","Computer Science","30","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Troy, Patrick A","37"
"CS","491","Seminar","2699","Computer Science","0","47","0","0","3","0","0","0","0","0","0","0","0","0","0","0","Di Eugenio, Barbara","50"
"CS","494","Big Data Mining","2699","Computer Science","6","10","3","0","0","0","0","0","0","0","6","0","0","0","0","0","Cruz, Isabel","25"
"CS","494","Economics and Computation","2699","Computer Science","23","16","7","2","1","0","0","0","0","0","0","0","0","0","0","2","Kash, Ian Alexander","51"
"CS","494","Network Security","2699","Computer Science","6","10","4","2","0","0","0","0","0","0","0","0","0","0","0","2","Polakis, Jason","24"
"CS","494","Principles of Concurrent Prog.","2699","Computer Science","10","13","5","5","1","0","0","0","0","0","0","0","0","0","0","0","Ganchinho de Pina, Luis Gabriel","34"
"CS","494","Secure Web App. Development","2699","Computer Science","27","12","5","1","1","0","0","0","0","0","0","0","0","0","0","1","Kanich, Chris","47"
"CS","499","Prof. Development Seminar","2699","Computer Science","0","0","0","0","0","0","0","0","2","0","0","0","0","164","0","0","Hummel, Joseph E","166"
"CS","506","Intro to Quantum Computing","2699","Computer Science","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","DasGupta, Bhaskar","32"
"CS","512","Advanced Machine Learning","2699","Computer Science","34","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Zhang, Xinhua","39"
"CS","515","Advanced Computer Vision","2699","Computer Science","18","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Tang, Wei","26"
"CS","521","Stat Natural Lang Processing","2699","Computer Science","17","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Parde, Natalie","18"
"CS","528","Virtual Reality","2699","Computer Science","9","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Johnson, Andrew E","10"
"CS","540","Adv Topics in Softwr Engr","2699","Computer Science","21","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Buy, Ugo A","25"
"CS","559","Neural Networks","2949","Electrical & Computer Engr","25","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Koyuncu, Erdem","26"
"CS","581","Database Management Systms","2699","Computer Science","37","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Wolfson, Ouri","38"
"CS","582","Information Retrieval","2699","Computer Science","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Caragea, Cornelia Alexandra","47"
"CS","588","Networked & Dist Syst Security","2699","Computer Science","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Solworth, Jon A","14"
"CS","590","Research Methods in CS","2699","Computer Science","0","0","0","0","0","0","0","0","0","0","0","0","0","32","0","0","Di Eugenio, Barbara","32"
"CS","594","Algorithm Methods for Big Data","2699","Computer Science","10","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Sun, Xiaorui","13"
"CS","594","Randomized Tech. for Des. Algo","2699","Computer Science","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","DasGupta, Bhaskar","25"
"CS","599","PhD Thesis Research","2699","Computer Science","0","0","0","0","0","0","0","0","0","0","0","0","0","20","0","0","Yu, Philip S","20"
"ECE","115","IntroElec&CmptrEng","2949","Electrical & Computer Engr","35","32","25","11","19","0","0","0","0","0","0","0","0","0","0","8","Caliskan, Vahe","130"
"ECE","210","Electric Circuit Analysis","2949","Electrical & Computer Engr","87","53","13","0","4","0","0","0","0","0","0","0","0","0","0","2","Fitzgerald, Kimberly Marie","159"
"ECE","225","Circuit Analysis","2949","Electrical & Computer Engr","47","14","18","12","7","0","0","0","0","0","0","0","0","0","0","0","Kosmach, James","98"
"ECE","265","Intro to Logic Design","2949","Electrical & Computer Engr","30","28","18","6","0","0","0","0","0","0","0","0","0","0","0","1","Fitzgerald, Kimberly Marie","83"
"ECE","266","Intro to Embedded Systems","2949","Electrical & Computer Engr","26","21","19","8","2","0","0","0","0","0","0","0","0","0","0","2","Zhang, Zhao","78"
"ECE","310","Discrete &Cont Signal&Systms","2949","Electrical & Computer Engr","19","26","19","15","4","0","0","0","0","0","0","0","0","0","0","0","Goncharoff, Vladimir","83"
"ECE","311","Communication Engineering","2949","Electrical & Computer Engr","23","26","14","2","1","0","0","0","0","0","0","0","0","0","0","0","Smida, Besma","66"
"ECE","317","DSP I","2949","Electrical & Computer Engr","24","38","6","1","0","0","0","0","0","0","0","0","0","0","0","0","Jin, Ning","69"
"ECE","322","Intro to Electromag and Appl","2949","Electrical & Computer Engr","67","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Chen, Pai-Yen","74"
"ECE","333","Computer Comm Networks I","2949","Electrical & Computer Engr","27","28","18","4","0","0","0","0","0","0","0","0","0","0","0","1","Salam, Mohammed Abdul","78"
"ECE","340","Electronics I","2949","Electrical & Computer Engr","29","43","21","2","1","0","0","0","0","0","0","0","0","0","0","0","Metlushko, Vitali V","96"
"ECE","341","Probabil &Rand Proc for Engr","2949","Electrical & Computer Engr","44","30","18","2","0","0","0","0","0","0","0","0","0","0","0","1","Jin, Ning","95"
"ECE","342","Electronics II","2949","Electrical & Computer Engr","28","21","13","1","1","0","0","0","0","0","0","0","0","0","0","0","Metlushko, Vitali V","64"
"ECE","346","Solid State Device Theory","2949","Electrical & Computer Engr","15","15","9","0","0","0","0","0","0","0","0","0","0","0","0","1","Feinerman, Alan Dov","40"
"ECE","350","Principles of Auto Control","2949","Electrical & Computer Engr","19","17","7","1","0","0","0","0","0","0","0","0","0","0","0","0","Jin, Ning","44"
"ECE","366","Computer Organization","2949","Electrical & Computer Engr","22","7","9","6","5","0","0","0","0","0","0","0","0","0","0","2","Rao, Wenjing","51"
"ECE","396","Senior Design I","2949","Electrical & Computer Engr","36","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Revelo Alonso, Renata Alejandra","39"
"ECE","397","Senior Design II","2949","Electrical & Computer Engr","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Abu Salah, Lo'Ay Mohammad","13"
"ECE","397","Senior Design II","2949","Electrical & Computer Engr","64","20","2","0","1","0","0","0","0","0","0","0","0","0","0","0","Alonso, Matthew Paul","87"
"ECE","407","Pattern Recognition I","2949","Electrical & Computer Engr","80","27","4","0","0","0","0","0","0","0","0","0","0","0","0","1","Cetin, Ahmet Enis","112"
"ECE","412","Intro to Filter Synthesis","2949","Electrical & Computer Engr","43","27","0","0","0","0","0","0","0","0","0","0","0","0","0","2","Caliskan, Vahe","72"
"ECE","418","Statist Digit Signa Proc","2949","Electrical & Computer Engr","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Soltanalian, Mojtaba","10"
"ECE","423","EM Compatibility","2949","Electrical & Computer Engr","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Erricolo, Danilo","10"
"ECE","436","Computer Comm Networks II","2949","Electrical & Computer Engr","8","15","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Robinson, Vanlin Sathya","24"
"ECE","437","Wireless Communications","2949","Electrical & Computer Engr","13","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Koyuncu, Erdem","23"
"ECE","448","Transistors","2949","Electrical & Computer Engr","5","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Shi, Junxia","11"
"ECE","449","Micromachining & Sensors","2949","Electrical & Computer Engr","11","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Paprotny, Igor","16"
"ECE","452","Robotics: Algorithm/Control","2949","Electrical & Computer Engr","25","18","6","1","2","0","0","0","0","0","0","0","0","0","0","1","Zefran, Milos","53"
"ECE","465","Digital Systems Design","2949","Electrical & Computer Engr","54","3","3","0","1","0","0","0","0","0","0","0","0","0","0","0","Xu, Xiaolin","61"
"ECE","466","Adv Computer Architecture","2949","Electrical & Computer Engr","19","20","11","3","2","0","0","0","0","0","0","0","0","0","0","0","Zhu, Zhichun","55"
"ECE","467","Introduc to VLSI Design","2949","Electrical & Computer Engr","2","20","3","0","0","0","0","0","1","0","0","0","0","0","0","0","Partin Vaisband, Inna","26"
"ECE","469","HDL based System Design","2949","Electrical & Computer Engr","19","8","1","2","1","0","0","0","0","0","0","0","0","0","0","0","Rao, Wenjing","31"
"ECE","491","Information and Learning","2949","Electrical & Computer Engr","14","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ohannessian, Mesrob Ichkhan","16"
"ECE","491","Mechatronic Systems Design","2949","Electrical & Computer Engr","22","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Paprotny, Igor","30"
"ECE","493","Special Problems","2949","Electrical & Computer Engr","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Abu Salah, Lo'Ay Mohammad","13"
"ECE","497","Undergrad Sen Design Thesis II","2949","Electrical & Computer Engr","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Goncharoff, Vladimir","34"
"ECE","499","Prof. Development Seminar","2949","Electrical & Computer Engr","0","0","0","0","0","0","0","0","0","0","0","0","0","97","0","0","Devroye, Natasha","97"
"ECE","515","Imag Analysis & Com Vis II","2949","Electrical & Computer Engr","41","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Kosmach, James","44"
"ECE","517","Digital Image Processing","2949","Electrical & Computer Engr","24","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Schonfeld, Dan","33"
