"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"CME","112","Evolution of Infrastructure","2737","Civil, Matls & Env Engineering","48","9","3","4","7","0","0","0","0","0","0","0","0","0","0","2","Derrible, Sybil Jean Marie","73"
"CME","197","Introduction to Civil Engineer","2737","Civil, Matls & Env Engineering","0","0","0","0","0","0","0","0","0","0","0","0","0","108","0","0","Ataei, Hossein","108"
"CME","201","Statics","2737","Civil, Matls & Env Engineering","13","19","18","16","52","0","0","0","1","0","0","0","0","0","0","9","Foster, Craig","128"
"CME","203","Strength Of Materials","2737","Civil, Matls & Env Engineering","76","35","14","7","2","0","0","0","0","0","0","0","0","0","0","2","Iranmanesh, Amirhossein","136"
"CME","205","Structural Analysis I","2737","Civil, Matls & Env Engineering","8","12","11","14","5","0","0","0","0","0","0","0","0","0","0","5","Ansari, Farhad","55"
"CME","211","Fluid Mechanics and Hydraulics","2737","Civil, Matls & Env Engineering","39","13","7","1","4","0","0","0","0","0","0","0","0","0","0","2","Abokifa, Ahmed","66"
"CME","260","Properties Of Materials","2737","Civil, Matls & Env Engineering","33","52","32","2","5","0","0","0","1","0","0","0","0","0","0","1","McNallan, Michael J","126"
"CME","261","Materials For Manufacturing","2737","Civil, Matls & Env Engineering","22","33","13","11","4","0","0","0","2","0","0","0","0","0","0","5","Daly, Matthew","90"
"CME","297","Civil Eng Drawing and Design","2737","Civil, Matls & Env Engineering","27","8","2","2","6","0","0","0","4","0","0","0","0","0","0","6","Peiravian, Farideddin","55"
"CME","300","Concrete Properties&Compositn","2737","Civil, Matls & Env Engineering","15","18","16","8","2","0","0","0","0","0","0","0","0","0","0","1","Issa, Mohsen","60"
"CME","301","Behav & Dsgn Metal Struct","2737","Civil, Matls & Env Engineering","15","12","16","2","3","0","0","0","0","0","0","0","0","0","0","0","Ozevin, Didem","48"
"CME","302","Transportation Engr","2737","Civil, Matls & Env Engineering","22","22","4","2","1","0","0","0","0","0","0","0","0","0","0","0","Zou, Bo","51"
"CME","310","Reinforc Concrete Struc Design","2737","Civil, Matls & Env Engineering","14","13","13","12","2","0","0","0","0","0","0","0","0","0","0","1","Issa, Mohsen","55"
"CME","311","Water Resources Engineering","2737","Civil, Matls & Env Engineering","30","18","6","4","1","0","0","0","0","0","0","0","0","0","0","3","Schulenberg, Joseph W","62"
"CME","315","Soil Mechanics & Lab","2737","Civil, Matls & Env Engineering","23","20","4","1","1","0","0","0","0","0","0","0","0","0","0","2","Reddy, Krishna R","51"
"CME","322","Environmental Engineering","2737","Civil, Matls & Env Engineering","9","21","17","3","2","0","0","0","0","0","0","0","0","0","0","1","Khodadoust, Amid","53"
"CME","401","Adv Design Of Metal Struct","2737","Civil, Matls & Env Engineering","34","11","2","0","0","0","0","0","0","0","0","0","0","0","0","2","Iranmanesh, Amirhossein","49"
"CME","402","Highway Design","2737","Civil, Matls & Env Engineering","9","22","9","6","0","0","0","0","0","0","0","0","0","0","0","0","Peiravian, Farideddin","46"
"CME","403","Hydraulic Design","2737","Civil, Matls & Env Engineering","6","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Burke, Christopher B.","11"
"CME","405","Foundation Dsgn& Analysis","2737","Civil, Matls & Env Engineering","22","16","8","2","0","0","0","0","0","0","0","0","0","0","0","0","Schulenberg, Joseph W","48"
"CME","408","Traffic Engineer & Design","2737","Civil, Matls & Env Engineering","6","10","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Mohammadian, Abolfazl","18"
"CME","410","Prestress Concret Struct Desgn","2737","Civil, Matls & Env Engineering","10","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Ozevin, Didem","15"
"CME","414","Design of Masonry Structures","2737","Civil, Matls & Env Engineering","13","13","4","5","1","0","0","0","0","0","0","0","0","0","0","2","Iranmanesh, Amirhossein","38"
"CME","434","Finite Element Analysis I","2737","Civil, Matls & Env Engineering","85","5","4","0","1","0","0","0","0","0","0","0","0","0","0","0","Karpov, Eduard","95"
"CME","440","Cities and Sustainability","2737","Civil, Matls & Env Engineering","13","20","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Derrible, Sybil Jean Marie","34"
"CME","486","Construction Equipment","2737","Civil, Matls & Env Engineering","29","13","8","1","1","0","0","0","0","0","0","0","0","0","0","0","Ataei, Hossein","52"
"CME","494","Geomatics Engineering","2737","Civil, Matls & Env Engineering","11","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Peiravian, Farideddin","16"
"CME","497","Capstone Design","2737","Civil, Matls & Env Engineering","67","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Burke, Christopher B.","74"
"CME","507","Sustainable Transportation","2737","Civil, Matls & Env Engineering","4","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Lin, Jie","12"
"CME","514","Sustainable Engineering","2737","Civil, Matls & Env Engineering","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Reddy, Krishna R","22"
"CME","534","Finite Element Analysis II","2737","Civil, Matls & Env Engineering","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Foster, Craig","10"
"CME","544","Structural Dynamics","2737","Civil, Matls & Env Engineering","15","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Chi, Sheng-Wei","24"
"CME","586","Construction Regulations","2737","Civil, Matls & Env Engineering","13","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Ataei, Hossein","14"
"CS","100","Discovering Computer Science","2699","Computer Science","29","8","9","5","9","0","0","0","0","0","0","0","0","0","0","11","Reed, Dale F","71"
"CS","107","Intro Comp & Programming","2699","Computer Science","50","17","12","3","16","0","0","0","0","0","0","0","0","0","0","5","Reckinger, Scott J","103"
"CS","109","Prog for Engineers w/MatLab","2699","Computer Science","115","47","27","29","28","0","0","0","0","0","0","0","0","0","0","14","Koehler, Adam Thomas","260"
"CS","111","Program Design I","2699","Computer Science","51","32","30","10","29","0","0","0","10","0","0","0","0","0","0","17","Hayes, David P","179"
"CS","141","Program Design II","2699","Computer Science","68","64","32","22","47","0","0","0","10","0","0","0","0","0","0","26","Hummel, Joseph E","269"
"CS","151","Foundations of Computing","2699","Computer Science","139","83","49","13","29","0","0","0","0","0","0","0","0","0","0","18","McCarty, Evan","331"
"CS","211","Programming Practicum","2699","Computer Science","130","32","14","7","25","0","0","0","0","0","0","0","0","0","0","19","Mobasheri, Nasim","227"
"CS","251","Data Structures","2699","Computer Science","92","55","32","22","62","0","0","0","4","0","0","0","0","0","0","29","Reckinger, Shanon Marie","296"
"CS","261","Machine Organization","2699","Computer Science","58","41","10","63","43","0","0","0","3","0","0","0","0","0","0","26","Diazh, Diana Mabel","244"
"CS","294","Ugrad TA Seminar","2699","Computer Science","41","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","McCarty, Evan","42"
"CS","294","Unix Terminal Bootcamp","2699","Computer Science","0","71","0","0","20","0","0","0","0","0","0","0","0","0","0","3","Eriksson, Jakob L","94"
"CS","301","Languages and Automata","2699","Computer Science","79","48","10","25","24","0","0","0","0","0","0","0","0","0","0","6","Bello Lander, Gonzalo Alejandro","192"
"CS","341","Programming Language Concepts","2699","Computer Science","79","54","9","38","13","0","0","0","0","0","0","0","0","0","0","1","Deitz, Sean M","194"
"CS","342","Software Design","2699","Computer Science","98","45","8","20","16","0","0","0","1","0","0","0","0","0","0","6","Hallenbeck, Mark","194"
"CS","361","Systems Programming","2699","Computer Science","57","41","16","49","4","0","0","0","7","0","0","0","0","0","0","3","Kanich, Chris","177"
"CS","362","Computer Design","2699","Computer Science","86","35","33","20","13","0","0","0","0","0","0","0","0","0","0","3","Theys, Mitchell D","190"
"CS","377","Communication and Ethics","2699","Computer Science","95","14","7","0","5","0","0","0","0","0","0","0","0","0","0","1","Burton, Emanuelle Neuman","122"
"CS","377","Communication and Ethics","2699","Computer Science","54","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","Clayville, Kristel","60"
"CS","398","Undergrad Design/Research","2699","Computer Science","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Hallenbeck, Mark","13"
"CS","407","Computational Finance","2699","Computer Science","34","6","1","13","8","0","0","0","1","0","0","0","0","0","0","5","Kash, Ian Alexander","68"
"CS","411","Artificial Intelligence I","2699","Computer Science","36","24","8","2","0","0","0","0","1","0","0","0","0","0","0","2","Gmytrasiewicz, Piotr","73"
"CS","412","Intro to Machine Learning","2699","Computer Science","36","14","0","6","1","0","0","0","0","0","0","0","0","0","0","4","Zhang, Xinhua","61"
"CS","412","Intro to Machine Learning","2699","Computer Science","20","6","0","6","7","0","0","0","0","0","0","0","0","0","0","4","Zheleva, Elena","43"
"CS","418","Introduction to Data Science","2699","Computer Science","50","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Bello Lander, Gonzalo Alejandro","63"
"CS","418","Introduction to Data Science","2699","Computer Science","35","14","2","7","0","0","0","0","0","0","0","0","0","0","0","0","Mobasheri, Nasim","58"
"CS","422","User Interface Design","2699","Computer Science","52","35","22","7","1","0","0","0","0","0","0","0","0","0","0","0","Chattopadhyay, Debaleena","117"
"CS","424","Visual Analytics","2699","Computer Science","6","3","4","3","5","0","0","0","0","0","0","0","0","0","0","5","Johnson, Andrew E","26"
"CS","425","Computer Graphics I","2699","Computer Science","19","10","2","3","5","0","0","0","0","0","0","0","0","0","0","4","Miranda, Fabio","43"
"CS","426","Video Game Design","2699","Computer Science","26","15","1","2","0","0","0","0","0","0","0","0","0","0","0","3","Marai, Georgeta-Elisabeta","47"
"CS","440","Software Engr I","2699","Computer Science","40","39","2","1","2","0","0","0","0","0","0","0","0","0","0","1","Bell, John T","85"
"CS","442","Software Engineering II","2699","Computer Science","25","14","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Bell, John T","43"
"CS","450","Intro to Networking","2699","Computer Science","13","16","4","3","1","0","0","0","0","0","0","0","0","0","0","0","Kshemkalyani, Ajay D","37"
"CS","461","Operating Systems","2699","Computer Science","5","1","4","1","3","0","0","0","0","0","0","0","0","0","0","2","Wu, Xingbo","16"
"CS","466","Adv Computer Architecture","2949","Electrical & Computer Engr","6","2","3","3","4","0","0","0","0","0","0","0","0","0","0","0","Zhu, Zhichun","18"
"CS","468","Network Security","2699","Computer Science","2","4","1","4","3","0","0","0","0","0","0","0","0","0","0","0","Polakis, Jason","14"
"CS","473","Compiler Design","2699","Computer Science","12","1","3","1","1","0","0","0","0","0","0","0","0","0","0","0","Mansky, William Ernest","18"
"CS","474","Obj-Oriented Langs & Envs","2699","Computer Science","22","17","9","6","1","0","0","0","0","0","0","0","0","0","0","1","Buy, Ugo A","56"
"CS","476","Programming Language Dsgn","2699","Computer Science","4","1","0","1","4","0","0","0","0","0","0","0","0","0","0","3","Grechanik, Mark","13"
"CS","478","Development of Mobile Apps","2699","Computer Science","35","26","5","6","0","0","0","0","0","0","0","0","0","0","0","0","Buy, Ugo A","72"
"CS","478","Development of Mobile Apps","2699","Computer Science","23","6","3","18","2","0","0","0","0","0","0","0","0","0","0","2","Hallenbeck, Mark","54"
"CS","480","Database Systems","2699","Computer Science","35","10","3","5","0","0","0","0","0","0","0","0","0","0","0","0","Asudeh, Abolfazl","53"
"CS","480","Database Systems","2699","Computer Science","29","18","2","9","1","0","0","0","0","0","0","0","0","0","0","0","Deitz, Sean M","59"
"CS","480","Database Systems","2699","Computer Science","25","16","3","11","0","0","0","0","0","0","0","0","0","0","0","0","Sistla, Aravinda Prasad","55"
"CS","485","Net Operat Syst Progr","2699","Computer Science","4","1","2","1","2","0","0","0","0","0","0","0","0","0","0","0","Solworth, Jon A","10"
"CS","491","Seminar","2699","Computer Science","0","31","0","0","1","0","0","0","1","0","0","0","0","0","0","0","Di Eugenio, Barbara","33"
"CS","494","Princ. of Concurrent Program.","2699","Computer Science","13","5","0","4","1","0","0","0","0","0","0","0","0","0","0","0","Ganchinho de Pina, Luis Gabriel","23"
"CS","494","Safe & Eff. Sys. Prog. in Rust","2699","Computer Science","5","6","0","5","2","0","0","0","0","0","0","0","0","0","0","4","Eriksson, Jakob L","22"
"CS","494","Wearable Technologies","2699","Computer Science","13","13","1","2","0","0","0","0","0","0","0","0","0","0","0","0","Esmailbeigi, Hananeh","29"
"CS","499","Prof. Development Seminar","2699","Computer Science","0","0","0","0","0","0","0","0","0","0","0","0","0","216","5","7","Troy, Patrick A","228"
"CS","506","Intro to Quantum Computing","2699","Computer Science","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","DasGupta, Bhaskar","34"
"CS","511","Artificial Intelligence II","2699","Computer Science","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Gmytrasiewicz, Piotr","14"
"CS","521","Stat Natural Lang Processing","2699","Computer Science","31","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","Parde, Natalie","34"
"CS","540","Adv Topics in Softwr Engr","2699","Computer Science","18","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Grechanik, Mark","22"
"CS","581","Database Management Systms","2699","Computer Science","16","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Sistla, Aravinda Prasad","21"
"CS","582","Information Retrieval","2699","Computer Science","30","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Caragea, Cornelia Alexandra","33"
"CS","583","Data Mining & Text Mining","2699","Computer Science","17","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Liu, Bing","28"
"CS","587","Computer Systems Security","2699","Computer Science","11","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Solworth, Jon A","15"
"CS","594","Deep Learn. for Comp. Vision","2699","Computer Science","22","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Tang, Wei","28"
"CS","594","NLP for Social Media","2699","Computer Science","9","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","Di Eugenio, Barbara","12"
"CS","594","Secure Computation","2699","Computer Science","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Miao, Peihan","11"
"CS","594","Wireless Networking Research","2699","Computer Science","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Vamanan, Balajee","10"
"CS","599","PhD Thesis Research","2699","Computer Science","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","Caragea, Cornelia Alexandra","10"
"CS","599","PhD Thesis Research","2699","Computer Science","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0","0","Yu, Philip S","23"
"CS","599","PhD Thesis Research","2699","Computer Science","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","Ziebart, Brian D","10"
"ECE","115","IntroElec&CmptrEng","2949","Electrical & Computer Engr","30","27","16","17","15","0","0","0","0","0","0","0","0","0","0","7","Caliskan, Vahe","112"
"ECE","210","Electric Circuit Analysis","2949","Electrical & Computer Engr","105","34","17","13","8","0","0","0","0","0","0","0","0","0","0","4","Kosmach, James","181"
"ECE","225","Circuit Analysis","2949","Electrical & Computer Engr","51","14","1","0","5","0","0","0","0","0","0","0","0","0","0","5","Kosmach, James","76"
"ECE","265","Intro to Logic Design","2949","Electrical & Computer Engr","30","21","9","7","10","0","0","0","0","0","0","0","0","0","0","0","Goncharoff, Vladimir","77"
"ECE","266","Intro to Embedded Systems","2949","Electrical & Computer Engr","36","26","12","7","9","0","0","0","1","0","0","0","0","0","0","4","Zhang, Zhao","95"
"ECE","310","Discrete &Cont Signal&Systms","2949","Electrical & Computer Engr","37","10","6","0","9","0","0","0","0","0","0","0","0","0","0","1","Goncharoff, Vladimir","63"
"ECE","311","Communication Engineering","2949","Electrical & Computer Engr","26","26","4","6","3","0","0","0","0","0","0","0","0","0","0","1","Smida, Besma","66"
"ECE","317","DSP I","2949","Electrical & Computer Engr","23","31","7","11","2","0","0","0","1","0","0","0","0","0","0","0","Jin, Ning","75"
"ECE","322","Intro to Electromag and Appl","2949","Electrical & Computer Engr","23","10","7","7","4","0","0","0","0","0","0","0","0","0","0","1","Revelo Alonso, Renata Alejandra","52"
"ECE","333","Computer Comm Networks I","2949","Electrical & Computer Engr","46","29","13","1","2","0","0","0","0","0","0","0","0","0","0","0","Abu Salah, Lo'Ay Mohammad","91"
"ECE","340","Electronics I","2949","Electrical & Computer Engr","20","11","11","7","1","0","0","0","0","0","2","0","0","0","0","1","Metlushko, Vitali V","53"
"ECE","341","Probabil &Rand Proc for Engr","2949","Electrical & Computer Engr","46","22","10","2","1","0","0","0","0","0","0","0","0","0","0","1","Jin, Ning","82"
"ECE","342","Electronics II","2949","Electrical & Computer Engr","27","14","12","2","2","0","0","0","0","0","1","0","0","0","0","2","Metlushko, Vitali V","60"
"ECE","346","Solid State Device Theory","2949","Electrical & Computer Engr","17","15","6","0","3","0","0","0","0","0","0","0","0","0","0","2","Feinerman, Alan Dov","43"
"ECE","350","Principles of Auto Control","2949","Electrical & Computer Engr","17","28","9","1","4","0","0","0","1","0","0","0","0","0","0","2","Zefran, Milos","62"
"ECE","366","Computer Organization","2949","Electrical & Computer Engr","14","3","5","8","7","0","0","0","0","0","0","0","0","0","0","1","Rao, Wenjing","38"
"ECE","397","Senior Design II","2949","Electrical & Computer Engr","17","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Abu Salah, Lo'Ay Mohammad","18"
"ECE","397","Senior Design II","2949","Electrical & Computer Engr","119","15","6","2","0","0","0","0","0","0","0","0","0","0","0","1","Alonso, Matthew Paul","143"
"ECE","407","Pattern Recognition I","2949","Electrical & Computer Engr","44","14","0","10","1","0","0","0","0","0","0","0","0","0","0","1","Cetin, Ahmet Enis","70"
"ECE","412","Intro to Filter Synthesis","2949","Electrical & Computer Engr","34","17","11","14","0","0","0","0","0","0","0","0","0","0","0","5","Caliskan, Vahe","81"
"ECE","418","Statist Digit Signa Proc","2949","Electrical & Computer Engr","7","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Soltanalian, Mojtaba","13"
"ECE","423","EM Compatibility","2949","Electrical & Computer Engr","8","3","2","0","0","0","0","0","1","0","0","0","0","0","0","2","Erricolo, Danilo","16"
"ECE","436","Computer Comm Networks II","2949","Electrical & Computer Engr","30","5","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Seferoglu, Hulya","38"
"ECE","437","Wireless Communications","2949","Electrical & Computer Engr","21","17","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Koyuncu, Erdem","39"
"ECE","442","Power Devices & ICs","2949","Electrical & Computer Engr","3","13","6","3","0","0","0","0","0","0","0","0","0","0","0","1","Grad Asst","26"
"ECE","448","Transistors","2949","Electrical & Computer Engr","2","8","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Shi, Junxia","11"
"ECE","452","Robotics: Algorithm/Control","2949","Electrical & Computer Engr","16","21","8","3","1","0","0","0","4","0","0","0","0","0","0","2","Zefran, Milos","55"
"ECE","454","Mech Embed Design","2949","Electrical & Computer Engr","9","12","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Paprotny, Igor","22"
"ECE","465","Digital Systems Design","2949","Electrical & Computer Engr","8","14","3","14","9","0","0","0","0","0","0","0","0","0","0","3","Dutt, Shantanu S","51"
"ECE","466","Adv Computer Architecture","2949","Electrical & Computer Engr","26","21","8","6","1","0","0","0","1","0","0","0","0","0","0","0","Zhu, Zhichun","63"
"ECE","467","Introduc to VLSI Design","2949","Electrical & Computer Engr","16","29","5","0","3","0","0","0","0","0","0","0","0","0","0","0","Trivedi, Amit","53"
"ECE","469","HDL based System Design","2949","Electrical & Computer Engr","5","2","3","2","0","0","0","0","0","0","0","0","0","0","0","0","Rao, Wenjing","12"
"ECE","491","Information and Learning","2949","Electrical & Computer Engr","8","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Ohannessian, Mesrob Ichkhan","12"
"ECE","491","Into Neural Networks","2949","Electrical & Computer Engr","6","2","0","6","0","0","0","0","0","0","0","0","0","0","0","1","Cetin, Ahmet Enis","15"
"ECE","491","Intro Neural Networks","2949","Electrical & Computer Engr","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Cetin, Ahmet Enis","16"
"ECE","493","Special Problems","2949","Electrical & Computer Engr","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Abu Salah, Lo'Ay Mohammad","17"
