"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"CS","301","Languages and Automata","2699","Computer Science","63","49","29","13","4","0","0","0","1","0","0","0","0","0","0","1","Bello Lander, Gonzalo Alejandro","160"
"CS","301","Languages and Automata","2699","Computer Science","46","59","32","12","6","0","0","0","0","0","0","0","0","0","0","4","Ibrahim, Omar","159"
"CS","341","Programming Language Concepts","2699","Computer Science","65","70","73","46","9","0","0","0","0","0","0","0","0","0","0","7","Kidane, Ellen G","270"
"CS","342","Software Design","2699","Computer Science","146","102","17","1","0","0","0","0","0","0","0","0","0","0","0","4","McCarty, Evan","270"
"CS","351","Adv Data Structure Practicum","2699","Computer Science","25","27","16","9","7","0","0","0","0","0","0","0","0","0","0","2","Reckinger, Shanon Marie","86"
"CS","361","Systems Programming","2699","Computer Science","104","62","43","17","7","0","0","0","0","0","0","0","0","0","0","7","Maratos, George P","240"
"CS","361","Systems Programming","2699","Computer Science","15","18","10","2","4","0","0","0","0","0","0","0","0","0","0","1","Theys, Mitchell D","50"
"CS","362","Computer Design","2699","Computer Science","15","20","13","2","0","0","0","0","0","0","0","0","0","0","0","1","Theys, Mitchell D","51"
"CS","362","Computer Design","2699","Computer Science","60","79","38","6","4","0","0","0","0","0","0","0","0","0","0","3","Troy, Patrick A","190"
"CS","377","Ethical Issues in Computing","2699","Computer Science","70","13","0","0","1","0","0","0","0","0","0","0","0","0","0","3","Burton, Emanuelle Neuman","87"
"CS","377","Ethical Issues in Computing","2699","Computer Science","88","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Clayville, Kristel","90"
"CS","377","Ethical Issues in Computing","2699","Computer Science","21","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Grad Asst","30"
"CS","377","Ethical Issues in Computing","2699","Computer Science","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Harmon, Zaccheus D","30"
"CS","377","Ethical Issues in Computing","2699","Computer Science","22","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Kerne, Andrew","25"
"CS","377","Ethical Issues in Computing","2699","Computer Science","0","0","0","0","0","0","0","0","0","0","30","0","0","0","0","0","Swiatek, Sara Jo","30"
"CS","378","Framework-based Development","2699","Computer Science","32","31","15","9","0","0","0","0","0","0","0","0","0","0","0","2","Hallenbeck, Mark","89"
"CS","394","Tech in Residence","2699","Computer Science","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Hallenbeck, Mark","17"
"CS","394","Tech in Residence","2699","Computer Science","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","McCarty, Evan","13"
"CS","407","Economics and Computation","2699","Computer Science","39","22","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Curry, Michael","62"
"CS","411","Artificial Intelligence I","2699","Computer Science","24","38","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Gmytrasiewicz, Piotr","66"
"CS","411","Artificial Intelligence I","2699","Computer Science","38","13","4","0","1","0","0","0","0","0","0","0","0","0","0","1","Ziebart, Brian D","57"
"CS","412","Intro to Machine Learning","2699","Computer Science","16","18","8","1","2","0","0","0","0","0","0","0","0","0","0","3","Rooshenas, Amirmohammad","48"
"CS","412","Intro to Machine Learning","2699","Computer Science","4","13","11","5","0","0","0","0","0","0","1","0","0","0","0","14","Saha, Aadirupa","48"
"CS","418","Introduction to Data Science","2699","Computer Science","73","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Medya, Sourav","95"
"CS","418","Introduction to Data Science","2699","Computer Science","30","36","20","4","0","0","0","0","0","0","0","0","0","0","0","0","Zheleva, Elena","90"
"CS","421","Language Processing","2699","Computer Science","76","7","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Shweta, FNU","84"
"CS","422","User Interface Design","2699","Computer Science","38","13","3","1","0","0","0","0","0","0","0","0","0","0","0","0","Michaelis, Joseph","55"
"CS","422","User Interface Design","2699","Computer Science","9","18","14","6","1","0","0","0","0","0","0","0","0","0","0","0","Soni, Nikita Nandish","48"
"CS","424","Visual Analytics","2699","Computer Science","42","14","2","1","0","0","0","0","0","0","0","0","0","0","0","1","Miranda, Fabio","60"
"CS","426","Video Game Design","2699","Computer Science","42","13","1","0","2","0","0","0","0","0","0","0","0","0","0","1","Marai, Georgeta-Elisabeta","59"
"CS","427","Creative Coding","2699","Computer Science","4","5","2","0","1","0","0","0","0","0","0","0","0","0","0","0","Papka, Michael E","12"
"CS","440","Software Engr I","2699","Computer Science","46","31","6","1","1","0","0","0","0","0","0","0","0","0","0","2","Bell, John T","87"
"CS","442","Software Engineering II","2699","Computer Science","37","19","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Bell, John T","59"
"CS","450","Intro to Networking","2699","Computer Science","13","26","7","0","2","0","0","0","0","0","0","0","0","0","0","1","Vamanan, Balajee","49"
"CS","454","Principles of Concurrent Prog","2699","Computer Science","30","31","11","10","3","0","0","0","0","0","0","0","0","0","0","1","Ganchinho de Pina, Luis Gabriel","86"
"CS","455","Intro to High Performance Comp","2699","Computer Science","47","9","4","1","1","0","0","0","0","0","0","0","0","0","0","0","Papka, Michael E","62"
"CS","466","Computer Architecture","2949","Electrical & Computer Engr","1","3","4","4","3","0","0","0","0","0","0","0","0","0","0","2","Roohi, Arman","17"
"CS","472","Provably Correct Programming","2699","Computer Science","32","8","6","1","1","0","0","0","0","0","0","0","0","0","0","1","Mansky, William Ernest","49"
"CS","474","Obj-Oriented Langs & Envs","2699","Computer Science","23","16","9","4","0","0","0","0","0","0","0","0","0","0","0","6","Mordahl, Austin","58"
"CS","478","Development of Mobile Apps","2699","Computer Science","26","18","10","21","3","0","0","0","0","0","0","0","0","0","0","0","Buy, Ugo A","78"
"CS","479","Wearables Technology Lab","2437","Biomedical Eng - Engineering","9","4","3","1","1","0","0","0","0","0","0","0","0","0","0","1","Esmailbeigi, Hananeh","19"
"CS","480","Database Systems","2699","Computer Science","39","39","5","0","0","0","0","0","0","0","0","0","0","0","0","2","Glavic, Boris","85"
"CS","480","Database Systems","2699","Computer Science","62","25","3","1","0","0","0","0","0","0","0","0","0","0","0","0","Sintos, Stavros","91"
"CS","491","Seminar","2699","Computer Science","0","51","0","0","3","0","0","0","0","0","0","0","0","0","0","0","Di Eugenio, Barbara","54"
"CS","494","Mobile Robotics","2699","Computer Science","11","3","0","0","1","0","0","0","0","0","0","0","0","0","0","1","Luo, Wenhao","16"
"CS","499","Prof. Development Seminar","2699","Computer Science","0","0","0","0","0","0","0","0","0","0","0","0","0","252","5","3","Bell, John T","260"
"CS","502","Computational Biology","2699","Computer Science","32","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Chen, Hao","33"
"CS","511","Artificial Intelligence II","2699","Computer Science","27","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Gmytrasiewicz, Piotr","35"
"CS","515","Advanced Computer Vision","2699","Computer Science","20","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Tang, Wei","35"
"CS","516","Data & Algorithmic Fairness","2699","Computer Science","0","0","0","0","0","0","0","0","0","0","40","0","0","0","0","0","Asudeh, Abolfazl","40"
"CS","517","Socially Responsible AI","2699","Computer Science","24","9","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Cheng, Lu","35"
"CS","521","Stat Natural Lang Processing","2699","Computer Science","40","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Parde, Natalie","42"
"CS","532","Adv. Top. in NLP","2699","Computer Science","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Petrov, Plamen Petrov","39"
"CS","535","User Exp Research Methods","2699","Computer Science","30","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Chattopadhyay, Debaleena","35"
"CS","540","Adv Topics in Softwr Engr","2699","Computer Science","31","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Buy, Ugo A","35"
"CS","540","Adv Topics in Softwr Engr","2699","Computer Science","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","Stephens, Jenna Renae","10"
"CS","553","Distributed Systems","2699","Computer Science","22","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Kshemkalyani, Ajay D","24"
"CS","568","Adv Security & Privacy","2699","Computer Science","9","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","Kanich, Chris","12"
"CS","569","High-Performance Process&Systm","2949","Electrical & Computer Engr","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Kumar, Sidharth","11"
"CS","569","High-Performance Process&Systm","2949","Electrical & Computer Engr","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","Stephens, Jenna Renae","10"
"CS","587","Computer Systems Security","2699","Computer Science","11","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Solworth, Jon A","14"
"CS","587","Computer Systems Security","2699","Computer Science","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","Stephens, Jenna Renae","10"
"CS","588","Networked & Dist Syst Security","2699","Computer Science","27","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Chakraborti, Anrin","34"
"CS","594","Adv. Linux Kernel Programming","2699","Computer Science","9","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Wang, Xiaoguang","16"
"CS","594","Emerg. Trends in L-S Comp. Sys","2699","Computer Science","15","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Lan, Zhiling","17"
"CS","594","Energy-Efficient Deep Learning","2699","Computer Science","33","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Yan, Yan","40"
"CS","594","Responsible AI Engineering","2699","Computer Science","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Tizpaz Niari, Saeid","34"
"CS","598","MS Thesis Research","2699","Computer Science","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","Di Eugenio, Barbara","19"
"CS","599","PhD Thesis Research","2699","Computer Science","0","0","0","0","0","0","0","0","0","0","13","0","0","0","0","0","Caragea, Cornelia Alexandra","13"
"CS","599","PhD Thesis Research","2699","Computer Science","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","Yu, Philip S","21"
"DES","427","Creative Coding","2699","Computer Science","7","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Tsoupikova, Daria","10"
"ECE","115","Intro to Elec & Cmptr Eng","2949","Electrical & Computer Engr","19","15","18","5","14","0","0","0","0","0","0","0","0","0","0","10","Caliskan, Vahe","81"
"ECE","115","Intro to Elec & Cmptr Eng","2949","Electrical & Computer Engr","25","20","15","1","17","0","0","0","0","0","0","0","0","0","0","4","Kosmach, James","82"
"ECE","210","Electric Circuit Analysis","2949","Electrical & Computer Engr","70","86","33","4","0","0","0","0","0","0","0","0","0","0","0","4","Jin, Ning","197"
"ECE","225","Circuit Analysis","2949","Electrical & Computer Engr","50","42","17","5","0","0","0","0","0","0","0","0","0","0","0","0","Shadmand, Mohammad","114"
"ECE","265","Intro to Logic Design","2949","Electrical & Computer Engr","31","19","16","4","1","0","0","0","0","0","0","0","0","0","0","4","Grad Asst","75"
"ECE","265","Intro to Logic Design","2949","Electrical & Computer Engr","36","19","11","2","7","0","0","0","0","0","0","0","0","0","0","2","Kosmach, James","77"
"ECE","266","Intro to Embedded Systems","2949","Electrical & Computer Engr","49","35","28","7","0","0","0","0","0","0","0","0","0","0","0","1","Gandhi, Bhavan Raman","120"
"ECE","310","Discrete &Cont Signal&Systms","2949","Electrical & Computer Engr","22","36","21","8","21","0","0","0","0","0","0","0","0","0","0","3","Caliskan, Vahe","111"
"ECE","311","Communication Engineering","2949","Electrical & Computer Engr","27","10","13","1","0","0","0","0","0","0","0","0","0","0","0","0","Smida, Besma","51"
"ECE","317","DSP I","2949","Electrical & Computer Engr","10","18","18","2","0","0","0","0","0","0","0","0","0","0","0","2","Yardimci Cetin, Yasemin","50"
"ECE","322","Intro to Electromag and Appl","2949","Electrical & Computer Engr","24","15","10","3","1","0","0","0","0","0","0","0","0","0","0","0","Erricolo, Danilo","53"
"ECE","333","Computer Comm Networks I","2949","Electrical & Computer Engr","36","12","5","2","0","0","0","0","0","0","0","0","0","0","0","1","Abu Salah, Lo'Ay Mohammad","56"
