"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"BME","580","Bioinformatics II","2437","Biomedical Eng - Engineering","4","6","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Liang, Jie","11"
"BME","594","Adv Biomaterials for Implants","2437","Biomedical Eng - Engineering","18","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Shokuhfar, Tolou","22"
"BME","595","Seminar Biomedical Engineering","2437","Biomedical Eng - Engineering","0","0","0","0","0","0","0","0","1","0","0","0","0","12","0","0","Khetani, Salman","13"
"BME","599","Ph.D. Thesis Research","2437","Biomedical Eng - Engineering","0","0","0","0","0","0","0","1","0","0","0","0","0","9","0","0","Liang, Jie","10"
"BME","599","Ph.D. Thesis Research","2437","Biomedical Eng - Engineering","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","Yao, Xincheng","10"
"CHE","201","Intro to Thermodynamics","2709","Chemical Engrg","8","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Bilgin, Betul","11"
"CHE","205","Computational Methods in ChE","2709","Chemical Engrg","11","7","3","1","0","0","0","0","0","0","0","0","0","0","0","1","Bilgin, Betul","23"
"CHE","210","Material & Energy Balances","2709","Chemical Engrg","5","7","9","4","0","0","0","0","0","0","0","0","0","0","0","4","Wedgewood, Lewis E","29"
"CHE","301","Chem Engr Thermodynamics","2709","Chemical Engrg","4","10","6","0","1","0","0","0","0","0","0","0","0","0","0","1","Caracotsios, Michael","22"
"CHE","311","Transport Phenomena I","2709","Chemical Engrg","0","0","0","0","0","0","0","0","0","0","18","0","0","0","0","2","Torabi, Korosh","20"
"CHE","312","Transport Phenomena II","2709","Chemical Engrg","0","0","0","0","0","0","0","0","0","0","28","0","0","0","0","1","Torabi, Korosh","29"
"CHE","313","Transport Phenomena III","2709","Chemical Engrg","6","11","9","2","1","0","0","0","0","0","0","0","0","0","0","1","Kim, Sangil","30"
"CHE","321","Chemical Reaction Engr","2709","Chemical Engrg","11","8","12","4","3","0","0","0","0","0","0","0","0","0","0","2","Berry, Vikas","40"
"CHE","330","Polymer Science","2709","Chemical Engrg","38","4","1","0","2","0","0","0","0","0","0","0","0","0","0","1","Ibagere, Ezinne Chidiebere","46"
"CHE","341","Chemical Process Control","2709","Chemical Engrg","55","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","Caracotsios, Michael","57"
"CHE","382","Chem Engr Lab II","2709","Chemical Engrg","42","12","4","0","1","0","0","0","0","0","0","0","0","0","0","0","Zdunek, Alan","59"
"CHE","397","Senior Design II","2709","Chemical Engrg","54","3","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Bilgin, Betul","58"
"CHE","494","Biopharma Process Dev. & Mfg.","2709","Chemical Engrg","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Singh, Meenesh Rajpal","32"
"CHE","531","Numerical Methods in Chem Eng","2709","Chemical Engrg","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Mehraeen, Shafigh","13"
"CHE","595","Advances In Chem Engr Research","2709","Chemical Engrg","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Mehraeen, Shafigh","27"
"CME","112","Evolution of Infrastructure","2737","Civil, Matls & Env Engineering","13","11","1","1","0","0","0","0","0","0","0","0","0","0","0","2","Karatas, Aslihan","28"
"CME","197","Intro to Civil Environment Eng","2737","Civil, Matls & Env Engineering","0","0","0","0","0","0","0","0","0","0","0","0","0","119","2","2","Ataei, Hossein","123"
"CME","201","Statics","2737","Civil, Matls & Env Engineering","18","20","23","10","18","0","0","0","2","0","0","0","0","0","0","18","Schulenberg, Joseph W","109"
"CME","203","Strength Of Materials","2737","Civil, Matls & Env Engineering","25","24","27","18","19","0","0","0","0","0","0","0","0","0","0","11","Iranmanesh, Amirhossein","124"
"CME","205","Structural Analysis I","2737","Civil, Matls & Env Engineering","9","10","12","7","3","0","0","0","0","0","0","0","0","0","0","0","Ansari, Farhad","41"
"CME","211","Fluid Mechanics and Hydraulics","2737","Civil, Matls & Env Engineering","33","11","3","5","2","0","0","0","0","0","0","0","0","0","0","1","Abokifa, Ahmed","55"
"CME","260","Properties Of Materials","2737","Civil, Matls & Env Engineering","37","25","18","8","2","0","0","0","0","0","0","0","0","0","0","2","Ataei, Hossein","92"
"CME","261","Materials For Manufacturing","2737","Civil, Matls & Env Engineering","13","18","19","5","0","0","0","0","0","0","0","0","0","0","0","2","Daly, Matthew","57"
"CME","297","Civil Env Eng Drawing Design","2737","Civil, Matls & Env Engineering","31","6","0","0","2","0","0","0","8","0","0","0","0","0","0","1","Peiravian, Farideddin","48"
"CME","300","Concrete Properties&Compositn","2737","Civil, Matls & Env Engineering","13","12","24","5","0","0","0","0","0","0","0","0","0","0","0","0","Issa, Mohsen","54"
"CME","301","Behav & Dsgn Metal Struct","2737","Civil, Matls & Env Engineering","12","11","5","2","0","0","0","0","0","0","0","0","0","0","0","2","Ozevin, Didem","32"
"CME","302","Transportation Engr","2737","Civil, Matls & Env Engineering","26","14","3","0","0","0","0","0","3","0","0","0","0","0","0","0","Peiravian, Farideddin","46"
"CME","310","Reinforc Concrete Struc Design","2737","Civil, Matls & Env Engineering","36","14","7","1","1","0","0","0","0","0","0","0","0","0","0","0","Iranmanesh, Amirhossein","59"
"CME","311","Water Resources Engineering","2737","Civil, Matls & Env Engineering","15","10","3","2","0","0","0","0","0","0","0","0","0","0","0","0","Spearing, Lauryn","30"
"CME","315","Soil Mechanics & Lab","2737","Civil, Matls & Env Engineering","27","15","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Reddy, Krishna R","45"
"CME","322","Environmental Engineering","2737","Civil, Matls & Env Engineering","10","16","21","5","0","0","0","0","0","0","0","0","0","0","0","0","Khodadoust, Amid","52"
"CME","401","Adv Design Of Metal Struct","2737","Civil, Matls & Env Engineering","13","14","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Iranmanesh, Amirhossein","28"
"CME","402","Highway Design","2737","Civil, Matls & Env Engineering","31","24","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Peiravian, Farideddin","59"
"CME","403","Hydraulic Design","2737","Civil, Matls & Env Engineering","3","10","5","0","0","0","0","0","0","0","0","0","0","0","0","0","Burke, Christopher B.","18"
"CME","405","Foundation Dsgn& Analysis","2737","Civil, Matls & Env Engineering","43","20","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Schulenberg, Joseph W","66"
"CME","408","Traffic Engineer & Design","2737","Civil, Matls & Env Engineering","6","8","7","1","0","0","0","0","0","0","0","0","0","0","0","0","Mohammadian, Abolfazl","22"
"CME","410","Prestress Concret Struct Desgn","2737","Civil, Matls & Env Engineering","14","6","1","1","0","0","0","0","0","0","0","0","0","0","0","2","Ozevin, Didem","24"
"CME","421","Water Treatment Design","2737","Civil, Matls & Env Engineering","7","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Khodadoust, Amid","12"
"CME","434","Finite Element Analysis I","2737","Civil, Matls & Env Engineering","6","16","27","8","4","0","0","0","0","0","0","0","0","0","0","4","Foster, Craig","65"
"CME","440","Cities and Sustainability","2737","Civil, Matls & Env Engineering","4","7","2","1","0","0","0","0","0","0","0","0","0","0","0","0","Derrible, Sybil Jean Marie","14"
"CME","454","Structure Of Tall Bldgs","2737","Civil, Matls & Env Engineering","14","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Mahamid, Mustafa","18"
"CME","486","Construction Equipment","2737","Civil, Matls & Env Engineering","10","27","12","4","0","0","0","0","0","0","0","0","0","0","0","0","Ataei, Hossein","53"
"CME","493","Seminar","2737","Civil, Matls & Env Engineering","17","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Iranmanesh, Amirhossein","18"
"CME","494","Embankment & Earth Structures","2737","Civil, Matls & Env Engineering","14","3","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Schulenberg, Joseph W","18"
"CME","494","Sustainable Construction","2737","Civil, Matls & Env Engineering","13","10","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Karatas, Aslihan","24"
"CME","497","Capstone Design","2737","Civil, Matls & Env Engineering","89","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Burke, Christopher B.","97"
"CME","507","Sustainable Transportation","2737","Civil, Matls & Env Engineering","4","3","1","1","0","0","0","0","1","0","0","0","0","0","0","0","Lin, Jie","10"
"CME","514","Sustainable Engineering","2737","Civil, Matls & Env Engineering","25","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Reddy, Krishna R","26"
"CME","520","Earthquake Engr Concrete Struc","2737","Civil, Matls & Env Engineering","10","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Sneed, Lesley H","15"
"CME","568","Kinetics &Phase Transformatns","2737","Civil, Matls & Env Engineering","8","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Kadkhodaei, Sara","11"
"CME","586","Construction Regulations","2737","Civil, Matls & Env Engineering","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ataei, Hossein","25"
"CME","594","Green Urban Hydraulic Systems","2737","Civil, Matls & Env Engineering","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Banjavcic, Scott David","10"
"CME","594","Pre Constr & Contract Administ","2737","Civil, Matls & Env Engineering","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Karatas, Aslihan","14"
"CS","107","Intro Comp & Programming","2699","Computer Science","28","35","16","10","12","0","0","0","0","0","0","0","0","0","0","4","Reckinger, Scott J","105"
"CS","109","Prog for Engineers w/MatLab","2699","Computer Science","27","100","60","19","18","0","0","0","0","0","0","0","0","0","0","13","Grechanik, Mark","237"
"CS","111","Program Design I","2699","Computer Science","54","59","46","27","33","0","0","0","0","0","0","0","0","0","0","28","Reckinger, Shanon Marie","247"
"CS","141","Program Design II","2699","Computer Science","34","26","21","5","6","0","0","0","2","0","0","0","0","0","0","2","Grad Asst","96"
"CS","141","Program Design II","2699","Computer Science","81","95","59","19","31","0","0","0","0","0","0","0","0","0","0","26","Hayes, David P","311"
"CS","151","Foundations of Computing","2699","Computer Science","95","78","46","5","7","0","0","0","0","0","0","0","0","0","0","13","McCarty, Evan","244"
"CS","151","Foundations of Computing","2699","Computer Science","51","60","46","6","3","0","0","0","0","0","0","0","0","0","0","6","Sidiropoulos, Anastasios","172"
"CS","211","Programming Practicum","2699","Computer Science","75","83","67","39","29","0","0","0","0","0","0","0","0","0","0","28","Kidane, Ellen G","321"
"CS","251","Data Structures","2699","Computer Science","156","98","56","21","22","0","0","0","0","0","0","0","0","0","0","36","Koehler, Adam Thomas","389"
"CS","261","Machine Organization","2699","Computer Science","54","70","65","32","27","0","0","0","1","0","0","0","0","0","0","31","Theys, Mitchell D","280"
"CS","294","Ugrad TA Seminar","2699","Computer Science","57","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Cranch, Cody Ingersoll","58"
"CS","301","Languages and Automata","2699","Computer Science","93","61","44","18","20","0","0","0","2","0","0","0","0","0","0","14","Bello Lander, Gonzalo Alejandro","252"
"CS","341","Programming Language Concepts","2699","Computer Science","93","45","30","11","14","0","0","0","2","0","0","0","0","0","0","10","Troy, Patrick A","205"
"CS","342","Software Design","2699","Computer Science","105","52","42","14","16","0","0","0","2","0","0","0","0","0","0","5","Hallenbeck, Mark","236"
"CS","351","Adv Data Structure Practicum","2699","Computer Science","22","11","17","4","1","0","0","0","0","0","0","0","0","0","0","4","Troy, Patrick A","59"
"CS","361","Systems Programming","2699","Computer Science","73","81","37","15","6","0","0","0","1","0","0","0","0","0","0","9","Ganchinho de Pina, Luis Gabriel","222"
"CS","362","Computer Design","2699","Computer Science","100","55","20","12","9","0","0","0","2","0","0","0","0","0","0","5","Diazh, Diana Mabel","203"
"CS","377","Communication and Ethics","2699","Computer Science","78","22","10","2","8","0","0","0","0","0","0","0","0","0","0","3","Burton, Emanuelle Neuman","123"
"CS","377","Communication and Ethics","2699","Computer Science","84","7","0","0","2","0","0","0","0","0","0","0","0","0","0","1","Clayville, Kristel","94"
"CS","394","Tech in Residence","2699","Computer Science","23","2","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Hallenbeck, Mark","28"
"CS","398","Undergrad Design/Research","2699","Computer Science","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Hallenbeck, Mark","15"
"CS","407","Economics and Computation","2699","Computer Science","22","11","7","7","0","0","0","0","1","0","0","0","0","0","0","0","Kash, Ian Alexander","48"
"CS","411","Artificial Intelligence I","2699","Computer Science","21","23","4","0","0","0","0","0","0","0","0","0","0","0","0","3","Gmytrasiewicz, Piotr","51"
"CS","411","Artificial Intelligence I","2699","Computer Science","28","17","7","5","0","0","0","0","0","0","0","0","0","0","0","3","Kash, Ian Alexander","60"
"CS","412","Intro to Machine Learning","2699","Computer Science","11","11","10","4","6","0","0","0","0","0","0","0","0","0","0","6","Rooshenas, Amirmohammad","48"
"CS","412","Intro to Machine Learning","2699","Computer Science","21","19","3","0","1","0","0","0","0","0","0","0","0","0","0","6","Zhang, Xinhua","50"
"CS","418","Introduction to Data Science","2699","Computer Science","69","11","7","1","2","0","0","0","0","0","0","0","0","0","0","1","Diazh, Diana Mabel","91"
"CS","418","Introduction to Data Science","2699","Computer Science","38","18","5","0","2","0","0","0","0","0","0","0","0","0","0","2","Ziebart, Brian D","65"
"CS","422","User Interface Design","2699","Computer Science","22","51","17","3","1","0","0","0","0","0","0","0","0","0","0","3","Soni, Nikita Nandish","97"
"CS","425","Computer Graphics I","2699","Computer Science","16","12","2","0","1","0","0","0","1","0","0","0","0","0","0","3","Bell, John T","35"
"CS","427","Creative Coding","2699","Computer Science","4","3","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Kerne, Andrew","11"
"CS","440","Software Engr I","2699","Computer Science","39","36","3","0","0","0","0","0","0","0","0","0","0","0","0","2","Bell, John T","80"
"CS","442","Software Engineering II","2699","Computer Science","31","24","5","0","0","0","0","0","0","0","0","0","0","0","0","0","Bell, John T","60"
"CS","450","Intro to Networking","2699","Computer Science","11","11","10","4","0","0","0","0","0","0","0","0","0","0","0","1","Kshemkalyani, Ajay D","37"
"CS","454","Principles of Concurrent Prog","2699","Computer Science","5","6","6","7","4","0","0","0","0","0","0","0","0","0","0","2","Grechanik, Mark","30"
"CS","461","Operating Systems","2699","Computer Science","5","4","4","1","2","0","0","0","0","0","0","0","0","0","0","4","Solworth, Jon A","20"
"CS","466","Computer Architecture","2949","Electrical & Computer Engr","4","7","10","7","2","0","0","0","0","0","0","0","0","0","0","2","Zhu, Zhichun","32"
"CS","474","Obj-Oriented Langs & Envs","2699","Computer Science","44","11","3","2","1","0","0","0","0","0","0","0","0","0","0","0","Mansky, William Ernest","61"
"CS","477","Computing Law Policy & Ethics","2699","Computer Science","2","9","7","1","0","0","0","0","17","0","0","0","0","0","0","0","Sloan, Robert Hal","36"
"CS","478","Development of Mobile Apps","2699","Computer Science","24","19","10","5","0","0","0","1","0","0","0","0","0","0","0","1","Buy, Ugo A","60"
"CS","479","Wearables Technology Lab","2437","Biomedical Eng - Engineering","16","15","1","0","0","0","0","0","0","0","0","0","0","0","0","1","Esmailbeigi, Hananeh","33"
"CS","480","Database Systems","2699","Computer Science","46","44","22","7","4","0","0","0","0","0","0","0","0","0","0","1","Riazi, Zeinab","124"
"CS","483","Big Data Mining","2699","Computer Science","33","13","3","0","0","0","0","0","0","0","0","0","0","0","0","3","Cheng, Lu","52"
"CS","491","Seminar","2699","Computer Science","0","50","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Di Eugenio, Barbara","50"
"CS","494","Intro to High Performing Comp.","2699","Computer Science","18","5","3","0","1","0","0","0","0","0","0","0","0","0","0","1","Papka, Michael E","28"
"CS","499","Prof. Development Seminar","2699","Computer Science","0","0","0","0","0","0","0","0","0","0","0","0","0","223","8","1","Bell, John T","232"
"CS","511","Artificial Intelligence II","2699","Computer Science","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Gmytrasiewicz, Piotr","12"
"CS","512","Advanced Machine Learning","2699","Computer Science","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Ravi, Sathya","31"
"CS","518","Deep Learning for Comp Vis","2699","Computer Science","22","11","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Tang, Wei","35"
"CS","521","Stat Natural Lang Processing","2699","Computer Science","32","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Parde, Natalie","35"
"CS","524","Visual Analytics II","2699","Computer Science","30","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Miranda, Fabio","37"
"CS","540","Adv Topics in Softwr Engr","2699","Computer Science","24","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Buy, Ugo A","32"
"CS","545","Formal Meth/Concur&Dist Systms","2699","Computer Science","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","Stephens, Jenna Renae","14"
"CS","566","Parallel Processing","2699","Computer Science","7","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Dutt, Shantanu S","13"
"CS","569","High-Performance Process&Systm","2949","Electrical & Computer Engr","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","Stephens, Jenna Renae","14"
"CS","569","High-Performance Process&Systm","2949","Electrical & Computer Engr","36","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Zhu, Zhichun","40"
"CS","583","Data Mining & Text Mining","2699","Computer Science","16","5","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Liu, Bing","24"
"CS","587","Computer Systems Security","2699","Computer Science","16","6","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Solworth, Jon A","25"
"CS","587","Computer Systems Security","2699","Computer Science","0","0","0","0","0","0","0","14","0","0","0","0","0","0","0","0","Stephens, Jenna Renae","14"
"CS","591","Computer Science Internship","2699","Computer Science","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","Di Eugenio, Barbara","10"
"CS","594","Deep Representation Learning","2699","Computer Science","11","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Zhang, Xinhua","12"
"CS","594","Empirical Methods in HCC","2699","Computer Science","17","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Chattopadhyay, Debaleena","21"
"CS","594","Geo. Data Struc. for Fata Que.","2699","Computer Science","21","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Sintos, Stavros","23"
"CS","594","Machine Learn. for Graphs/Net.","2699","Computer Science","39","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Medya, Sourav","40"
"CS","598","MS Thesis Research","2699","Computer Science","0","0","0","0","0","0","0","0","0","0","0","0","0","21","0","0","Di Eugenio, Barbara","21"
"CS","599","PhD Thesis Research","2699","Computer Science","0","0","0","0","0","0","0","0","0","0","0","0","0","11","0","0","Caragea, Cornelia Alexandra","11"
"CS","599","PhD Thesis Research","2699","Computer Science","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","Yu, Philip S","19"
"ECE","115","IntroElec&CmptrEng","2949","Electrical & Computer Engr","34","23","10","5","5","0","0","0","0","0","0","0","0","0","0","12","Kosmach, James","89"
"ECE","210","Electric Circuit Analysis","2949","Electrical & Computer Engr","37","16","13","9","6","0","0","0","0","0","0","0","0","0","0","3","Goncharoff, Vladimir","84"
"ECE","210","Electric Circuit Analysis","2949","Electrical & Computer Engr","49","19","4","1","1","0","0","0","0","0","0","0","0","0","0","1","Jin, Ning","75"
"ECE","225","Circuit Analysis","2949","Electrical & Computer Engr","22","14","6","3","2","0","0","0","0","0","0","0","0","0","0","2","Caliskan, Vahe","49"
"ECE","265","Intro to Logic Design","2949","Electrical & Computer Engr","43","9","6","2","3","0","0","0","0","0","0","0","0","0","0","4","Rao, Wenjing","67"
"ECE","266","Intro to Embedded Systems","2949","Electrical & Computer Engr","34","29","4","0","0","0","0","0","0","0","0","0","0","0","0","3","Zhang, Zhao","70"
"ECE","310","Discrete &Cont Signal&Systms","2949","Electrical & Computer Engr","17","15","11","3","5","0","0","0","0","0","0","0","0","0","0","2","Caliskan, Vahe","53"
"ECE","311","Communication Engineering","2949","Electrical & Computer Engr","19","15","11","2","0","0","0","0","0","0","0","0","0","0","0","1","Smida, Besma","48"
"ECE","317","DSP I","2949","Electrical & Computer Engr","22","23","6","2","1","0","0","0","0","0","0","0","0","0","0","0","Ansari, Rashid","54"
"ECE","322","Intro to Electromag and Appl","2949","Electrical & Computer Engr","18","15","10","2","3","0","0","0","0","0","0","0","0","0","0","4","Erricolo, Danilo","52"
"ECE","333","Computer Comm Networks I","2949","Electrical & Computer Engr","22","15","11","0","1","0","0","0","0","0","0","0","0","0","0","0","Abu Salah, Lo'Ay Mohammad","49"
"ECE","340","Electronics I","2949","Electrical & Computer Engr","13","13","19","12","5","0","0","0","0","0","0","0","0","0","0","1","Metlushko, Vitali V","63"
"ECE","341","Probabil &Rand Proc for Engr","2949","Electrical & Computer Engr","16","26","16","0","1","0","0","0","0","0","0","0","0","0","0","0","Jin, Ning","59"
"ECE","342","Electronics II","2949","Electrical & Computer Engr","10","14","6","3","0","0","0","0","0","0","0","0","0","0","0","0","Metlushko, Vitali V","33"
"ECE","346","Solid State Device Theory","2949","Electrical & Computer Engr","15","11","11","2","1","0","0","0","0","0","0","0","0","0","0","0","Goncharoff, Vladimir","40"
"ECE","350","Principles of Auto Control","2949","Electrical & Computer Engr","34","17","8","0","1","0","0","0","0","0","0","0","0","0","0","0","Jin, Ning","60"
"ECE","366","Computer Organization","2949","Electrical & Computer Engr","13","16","11","0","0","0","0","0","0","0","0","0","0","0","0","3","Zhang, Zhao","43"
"ECE","394","Contextual Mid-Year Design","2949","Electrical & Computer Engr","14","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Revelo Alonso, Renata Alejandra","16"
"ECE","397","Senior Design II","2949","Electrical & Computer Engr","10","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","Abu Salah, Lo'Ay Mohammad","16"
"ECE","397","Senior Design II","2949","Electrical & Computer Engr","58","13","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Alonso, Matthew Paul","72"
"ECE","397","Senior Design II","2949","Electrical & Computer Engr","56","13","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Revelo Alonso, Renata Alejandra","70"
"ECE","407","Pattern Recognition I","2949","Electrical & Computer Engr","21","12","4","1","0","0","0","0","0","0","0","0","0","0","0","2","Cetin, Ahmet Enis","40"
"ECE","412","Intro to Filter Synthesis","2949","Electrical & Computer Engr","30","18","8","8","0","0","0","0","0","0","0","0","0","0","0","0","Caliskan, Vahe","64"
"ECE","418","Statist Digit Signa Proc","2949","Electrical & Computer Engr","8","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Soltanalian, Mojtaba","16"
"ECE","423","EM Compatibility","2949","Electrical & Computer Engr","5","2","4","0","0","0","0","0","0","0","0","0","0","0","0","0","Erricolo, Danilo","11"
"ECE","424","RF & Microwave Engineering","2949","Electrical & Computer Engr","14","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Chen, Pai-Yen","15"
"ECE","436","Computer Comm Networks II","2949","Electrical & Computer Engr","6","14","10","0","0","0","0","0","0","0","0","0","0","0","0","0","Abu Salah, Lo'Ay Mohammad","30"
"ECE","437","Wireless Communications","2949","Electrical & Computer Engr","2","1","3","4","0","0","0","0","0","0","0","0","0","0","0","0","Shahi, Sara","10"
"ECE","442","Power Devices & ICs","2949","Electrical & Computer Engr","3","7","5","2","0","0","0","0","0","0","0","0","0","0","0","0","Leach, Jacob","17"
"ECE","452","Robotics: Algorithm/Control","2949","Electrical & Computer Engr","12","14","6","1","1","0","0","0","0","0","0","0","0","0","0","0","Zefran, Milos","34"
"ECE","454","Mech Embed Design","2949","Electrical & Computer Engr","7","4","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Paprotny, Igor","13"
