"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"CHE","341","Chemical Process Control","2709","Chemical Engrg","43","8","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Caracotsios, Michael","52"
"CHE","382","Chem Engr Lab II","2709","Chemical Engrg","28","19","5","0","0","0","0","0","0","0","0","0","0","0","0","2","Zdunek, Alan","54"
"CHE","397","Senior Design II","2709","Chemical Engrg","43","6","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Bilgin, Betul","52"
"CHE","494","Biopharma Process Dev. & Mfg.","2709","Chemical Engrg","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Singh, Meenesh Rajpal","16"
"CHE","512","Microhydrodynamics, Diffusion","2709","Chemical Engrg","10","7","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Sharma, Vivek","18"
"CHE","595","Advances In Chem Engr Research","2709","Chemical Engrg","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Mehraeen, Shafigh","23"
"CME","112","Evolution of Infrastructure","2737","Civil, Matls & Env Engineering","16","4","3","1","2","0","0","0","0","0","0","0","0","0","0","2","Schulenberg, Joseph W","28"
"CME","119","Intro Environment Eng & Sci","2737","Civil, Matls & Env Engineering","13","6","2","0","0","0","0","0","0","0","0","0","0","0","0","1","Stabryla, Lisa","22"
"CME","197","Intro to Civil Environment Eng","2737","Civil, Matls & Env Engineering","0","0","0","0","0","0","0","0","0","0","0","0","0","115","11","1","Ataei, Hossein","127"
"CME","201","Statics","2737","Civil, Matls & Env Engineering","36","11","7","7","16","0","0","0","0","0","0","0","0","0","0","12","Banjavcic, Scott David","89"
"CME","203","Strength Of Materials","2737","Civil, Matls & Env Engineering","51","33","26","11","17","0","0","0","1","0","0","0","0","0","0","6","Iranmanesh, Amirhossein","145"
"CME","205","Structural Analysis I","2737","Civil, Matls & Env Engineering","13","12","15","2","5","0","0","0","0","0","0","0","0","0","0","2","Ansari, Farhad","49"
