"CRS SUBJ CD","CRS NBR","CRS TITLE","DEPT CD","DEPT NAME","A","B","C","D","F","ADV","CR","DFR","I","NG","NR","O","PR","S","U","W","Primary Instructor","Grade Regs"
"CHE","301","Chem Engr Thermodynamics","2709","Chemical Engrg","20","18","6","0","1","0","0","0","0","0","0","0","0","0","0","2","Caracotsios, Michael","47"
"CHE","311","Transport Phenomena I","2709","Chemical Engrg","32","13","3","0","1","0","0","0","0","0","0","0","0","0","0","2","Sharma, Vivek","51"
"CHE","312","Transport Phenomena II","2709","Chemical Engrg","3","7","4","2","0","0","0","0","0","0","0","0","0","0","0","0","Chaplin, Brian P","16"
"CHE","313","Transport Phenomena III","2709","Chemical Engrg","10","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Takoudis, Christos G","16"
"CHE","321","Chemical Reaction Engr","2709","Chemical Engrg","5","2","6","0","1","0","0","0","0","0","0","0","0","0","0","0","Singh, Meenesh Rajpal","14"
"CHE","330","Polymer Science","2709","Chemical Engrg","16","1","0","0","0","0","0","0","1","0","0","0","0","0","0","1","Cheng, Gang","19"
"CHE","381","Chem Engr Lab I","2709","Chemical Engrg","38","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Zdunek, Alan","68"
"CHE","396","Senior Design I","2709","Chemical Engrg","65","3","1","0","0","0","0","0","1","0","0","0","0","0","0","0","Bilgin, Betul","70"
"CHE","433","Aspen Plus Process Simulation","2709","Chemical Engrg","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Caracotsios, Michael","27"
"CHE","451","Renewable Energy Technologies","2709","Chemical Engrg","7","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","Al-Hallaj, Said","11"
"CHE","457","Colloid &Interfacial Phenomena","2709","Chemical Engrg","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","Liu, Ying","20"
"CHE","494","Entrepreneurship in Chem. Eng.","2709","Chemical Engrg","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Al-Hallaj, Said","11"
"CHE","499","Professional Develpmnt Seminar","2709","Chemical Engrg","0","0","0","0","0","0","0","0","0","0","0","0","0","70","0","0","Zdunek, Alan","70"
"CHE","501","Advanced Thermodynamics","2709","Chemical Engrg","11","9","1","0","0","0","0","0","1","0","0","0","0","0","0","1","Kim, Sangil","23"
"CHE","520","Transport Phenomena","2709","Chemical Engrg","2","3","10","2","0","0","0","0","1","0","0","0","0","0","0","1","Wedgewood, Lewis E","19"
"CHE","595","Advances In Chem Engr Research","2709","Chemical Engrg","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Sharma, Vivek","12"
"CHE","595","Seminar In Chem Engr Research","2709","Chemical Engrg","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Mehraeen, Shafigh","10"
"CME","112","Evolution of Infrastructure","2737","Civil, Matls & Env Engineering","37","8","3","4","5","0","0","0","1","0","0","0","0","0","0","5","Derrible, Sybil Jean Marie","63"
"CME","201","Statics","2737","Civil, Matls & Env Engineering","8","24","35","53","21","0","0","0","0","0","0","0","0","0","0","26","Peiravian, Farideddin","167"
"CME","203","Strength Of Materials","2737","Civil, Matls & Env Engineering","103","22","7","3","4","0","0","0","0","0","0","0","0","0","0","4","Karpov, Eduard","143"
"CME","205","Structural Analysis I","2737","Civil, Matls & Env Engineering","18","26","6","4","4","0","0","0","0","0","0","0","0","0","0","7","Chi, Sheng-Wei","65"
"CME","211","Fluid Mechanics and Hydraulics","2737","Civil, Matls & Env Engineering","26","19","5","1","3","0","0","0","0","0","0","0","0","0","0","1","Abokifa, Ahmed","55"
"CME","260","Properties Of Materials","2737","Civil, Matls & Env Engineering","65","19","12","4","6","0","0","0","1","0","0","0","0","0","0","5","Kadkhodaei, Sara","112"
"CME","261","Materials For Manufacturing","2737","Civil, Matls & Env Engineering","23","32","10","5","0","0","0","0","1","0","0","0","0","0","0","7","Daly, Matthew","78"
"CME","297","Civil Eng Drawing and Design","2737","Civil, Matls & Env Engineering","20","7","0","0","4","0","0","0","0","0","0","0","0","0","0","3","Peiravian, Farideddin","34"
"CME","300","Concrete Properties&Compositn","2737","Civil, Matls & Env Engineering","11","24","19","1","2","0","0","0","0","0","0","0","0","0","0","0","Issa, Mohsen","57"
"CME","301","Behav & Dsgn Metal Struct","2737","Civil, Matls & Env Engineering","41","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Iranmanesh, Amirhossein","48"
"CME","302","Transportation Engr","2737","Civil, Matls & Env Engineering","20","20","11","2","1","0","0","0","0","0","0","0","0","0","0","2","Lin, Jie","56"
"CME","310","Reinforc Concrete Struc Design","2737","Civil, Matls & Env Engineering","35","12","3","1","0","0","0","0","0","0","0","0","0","0","0","2","Iranmanesh, Amirhossein","53"
"CME","311","Water Resources Engineering","2737","Civil, Matls & Env Engineering","32","18","1","0","1","0","0","0","0","0","0","0","0","0","0","2","Schulenberg, Joseph W","54"
"CME","315","Soil Mechanics & Lab","2737","Civil, Matls & Env Engineering","27","22","7","2","0","0","0","0","0","0","0","0","0","0","0","2","Reddy, Krishna R","60"
"CME","322","Environmental Engineering","2737","Civil, Matls & Env Engineering","9","15","15","4","1","0","0","0","0","0","0","0","0","0","0","1","Khodadoust, Amid","45"
"CME","396","Civil Engr Systems Design","2737","Civil, Matls & Env Engineering","56","15","5","0","3","0","0","0","0","0","0","0","0","0","0","1","Ataei, Hossein","80"
"CME","402","Highway Design","2737","Civil, Matls & Env Engineering","14","24","6","5","1","0","0","0","0","0","0","0","0","0","0","0","Peiravian, Farideddin","50"
"CME","405","Foundation Dsgn& Analysis","2737","Civil, Matls & Env Engineering","27","12","6","1","1","0","0","0","0","0","0","0","0","0","0","0","Schulenberg, Joseph W","47"
"CME","406","Bridge Design I","2737","Civil, Matls & Env Engineering","20","8","5","1","3","0","0","0","0","0","0","0","0","0","0","0","Issa, Mohsen","37"
"CME","409","Structural Analysis II","2737","Civil, Matls & Env Engineering","11","3","0","0","1","0","0","0","0","0","0","0","0","0","0","1","Ansari, Farhad","16"
"CME","415","Environmental Geotechnology","2737","Civil, Matls & Env Engineering","11","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Reddy, Krishna R","16"
"CME","427","Engineering Hydrology","2737","Civil, Matls & Env Engineering","12","6","7","0","0","0","0","0","0","0","0","0","0","0","0","3","Burke, Christopher B.","28"
"CME","434","Finite Element Analysis I","2737","Civil, Matls & Env Engineering","14","8","7","3","4","0","0","0","0","0","0","0","0","0","0","8","Foster, Craig","44"
"CME","454","Structure Of Tall Bldgs","2737","Civil, Matls & Env Engineering","30","6","1","0","0","0","0","1","0","0","0","0","0","0","0","0","Mahamid, Mustafa","38"
"CME","485","Construction Engrg Management","2737","Civil, Matls & Env Engineering","27","15","1","1","0","0","0","0","0","0","0","0","0","0","0","0","Ataei, Hossein","44"
"CME","493","Seminar","2737","Civil, Matls & Env Engineering","20","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","Zou, Bo","22"
"CME","494","Structural Inspecti using UAVS","2737","Civil, Matls & Env Engineering","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Ozevin, Didem","10"
"CME","518","Pollution Prevention","2737","Civil, Matls & Env Engineering","8","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Khodadoust, Amid","13"
"CME","520","Earthquake Engr Concrete Struc","2737","Civil, Matls & Env Engineering","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Iranmanesh, Amirhossein","28"
"CME","539","Elastic Stability","2737","Civil, Matls & Env Engineering","8","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Chi, Sheng-Wei","13"
"CME","575","Computational Materials Scienc","2737","Civil, Matls & Env Engineering","5","15","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Chaudhuri, Santanu","21"
"CME","584","Ceramic Materials Engineering","2737","Civil, Matls & Env Engineering","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","McNallan, Michael J","13"
"CME","585","Construction Engrg Project","2737","Civil, Matls & Env Engineering","20","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Ataei, Hossein","25"
"CME","587","Construction Estimating & Sch","2737","Civil, Matls & Env Engineering","13","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Mulac, Gregory Anthony","18"
"CME","594","Adv. Foundation Design","2737","Civil, Matls & Env Engineering","14","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Schulenberg, Joseph W","19"
"CME","594","Intro to Data Science","2737","Civil, Matls & Env Engineering","21","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","Derrible, Sybil Jean Marie","23"
"CS","100","Discovering Computer Science","2699","Computer Science","22","20","17","7","4","0","0","0","0","0","0","0","0","0","0","7","Reed, Dale F","77"
"CS","107","Intro Comp & Programming","2699","Computer Science","53","13","10","12","10","0","0","0","0","0","0","0","0","0","0","9","Reckinger, Scott J","107"
"CS","109","Prog for Engineers w/MatLab","2699","Computer Science","163","60","37","8","21","0","0","0","0","0","0","0","0","0","0","35","Koehler, Adam Thomas","324"
"CS","111","Program Design I","2699","Computer Science","110","43","26","13","36","0","0","0","2","0","0","0","0","0","0","11","Hayes, David P","241"
"CS","112","Program Design I Bio Problems","2699","Computer Science","41","8","10","3","10","0","0","0","0","0","0","0","0","0","0","14","Troy, Patrick A","86"
"CS","141","Program Design II","2699","Computer Science","86","37","34","9","23","0","0","0","21","0","0","0","0","0","0","25","Hummel, Joseph E","235"
"CS","151","Foundations of Computing","2699","Computer Science","119","66","33","20","31","0","0","0","3","0","0","0","0","0","0","28","McCarty, Evan","300"
"CS","211","Programming Practicum","2699","Computer Science","125","44","33","16","27","0","0","0","3","0","0","0","0","0","0","28","Mobasheri, Nasim","276"
"CS","251","Data Structures","2699","Computer Science","91","37","52","25","49","0","0","0","0","0","0","0","0","0","0","31","Reckinger, Shanon Marie","285"
"CS","261","Machine Organization","2699","Computer Science","55","65","30","32","51","0","0","0","0","0","0","0","0","0","0","28","Diazh, Diana Mabel","261"
"CS","294","Undergraduate TA Seminar","2699","Computer Science","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","McCarty, Evan","48"
"CS","301","Languages and Automata","2699","Computer Science","112","42","19","33","27","0","0","0","1","0","0","0","0","0","0","7","Bello Lander, Gonzalo Alejandro","241"
"CS","341","Programming Language Concepts","2699","Computer Science","87","47","9","31","12","0","0","0","0","0","0","0","0","0","0","2","Deitz, Sean M","188"
"CS","342","Software Design","2699","Computer Science","74","79","24","22","20","0","0","0","0","0","0","0","0","0","0","15","Hallenbeck, Mark","234"
"CS","361","Systems Programming","2699","Computer Science","87","22","13","44","5","0","0","0","0","0","0","0","0","0","0","9","Kanich, Chris","180"
"CS","362","Computer Design","2699","Computer Science","74","45","18","11","16","0","0","0","1","0","0","0","0","0","0","2","Theys, Mitchell D","167"
"CS","377","Communication and Ethics","2699","Computer Science","104","6","3","3","2","0","0","0","1","0","1","0","0","0","0","1","Burton, Emanuelle Neuman","121"
"CS","377","Communication and Ethics","2699","Computer Science","56","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Clayville, Kristel","61"
"CS","394","IXD - Interdisc. Res. & Dev. I","2699","Computer Science","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Hallenbeck, Mark","15"
"CS","411","Artificial Intelligence I","2699","Computer Science","24","16","5","1","1","0","0","0","0","0","0","0","0","0","0","5","Gmytrasiewicz, Piotr","52"
"CS","411","Artificial Intelligence I","2699","Computer Science","40","13","4","2","5","0","0","0","0","0","0","0","0","0","0","4","Kash, Ian Alexander","68"
"CS","412","Intro to Machine Learning","2699","Computer Science","64","33","2","6","5","0","0","0","2","0","0","0","0","0","0","14","Zhang, Xinhua","126"
"CS","415","Computer Vision I","2699","Computer Science","26","2","0","7","4","0","0","0","0","0","0","0","0","0","0","5","Tang, Wei","44"
"CS","418","Introduction to Data Science","2699","Computer Science","60","14","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Bello Lander, Gonzalo Alejandro","76"
"CS","418","Introduction to Data Science","2699","Computer Science","46","17","2","1","0","0","0","0","1","0","0","0","0","0","0","0","Mobasheri, Nasim","67"
"CS","421","Language Processing","2699","Computer Science","50","6","3","4","5","0","0","0","2","0","0","0","0","0","0","6","Parde, Natalie","76"
"CS","422","User Interface Design","2699","Computer Science","89","7","1","1","0","0","0","0","0","0","0","0","0","0","0","2","Michaelis, Joseph","100"
"CS","425","Computer Graphics I","2699","Computer Science","10","9","4","0","6","0","0","0","0","0","0","0","0","0","0","7","Bell, John T","36"
"CS","428","Virtual and Augmented Reality","2699","Computer Science","16","8","0","1","4","0","0","0","0","0","0","0","0","0","0","1","Johnson, Andrew E","30"
"CS","440","Software Engr I","2699","Computer Science","85","23","2","1","1","0","0","0","0","0","0","0","0","0","0","4","Bell, John T","116"
"CS","441","Cloud Computing Objects","2699","Computer Science","28","10","6","2","4","0","0","0","0","0","0","0","0","0","0","10","Grechanik, Mark","60"
"CS","450","Intro to Networking","2699","Computer Science","8","19","9","2","0","0","0","0","0","0","0","0","0","0","0","4","Vamanan, Balajee","42"
"CS","461","Operating Systems","2699","Computer Science","14","0","3","7","5","0","0","0","0","0","0","0","0","0","0","5","Wu, Xingbo","34"
"CS","463","Systems Performance","2699","Computer Science","5","3","0","2","0","0","0","0","0","0","0","0","0","0","0","2","Eriksson, Jakob L","12"
"CS","466","Adv Computer Architecture","2949","Electrical & Computer Engr","4","3","0","3","1","0","0","0","0","0","0","0","0","0","0","2","Zhu, Zhichun","13"
"CS","474","Obj-Oriented Langs & Envs","2699","Computer Science","6","5","1","1","1","0","0","0","0","0","0","0","0","0","0","0","Buy, Ugo A","14"
"CS","474","Obj-Oriented Langs & Envs","2699","Computer Science","28","13","2","8","2","0","0","0","0","0","0","0","0","0","0","2","Ganchinho de Pina, Luis Gabriel","55"
"CS","478","Development of Mobile Apps","2699","Computer Science","19","12","10","5","2","0","0","0","0","0","0","0","0","0","0","2","Buy, Ugo A","50"
"CS","478","Development of Mobile Apps","2699","Computer Science","22","25","8","8","2","0","0","0","0","0","0","0","0","0","0","1","Hallenbeck, Mark","66"
"CS","480","Database Systems","2699","Computer Science","62","8","1","8","4","0","0","0","0","0","0","0","0","0","0","1","Deitz, Sean M","84"
"CS","480","Database Systems","2699","Computer Science","26","10","3","14","0","0","0","0","0","0","0","0","0","0","0","1","Wolfson, Ouri","54"
"CS","491","Seminar","2699","Computer Science","0","58","0","0","2","0","0","0","0","0","0","0","0","0","0","0","Di Eugenio, Barbara","60"
"CS","494","Intro. to Cryptography","2699","Computer Science","8","8","1","3","0","0","0","0","0","0","0","0","0","0","0","1","Miao, Peihan","21"
"CS","494","Wearable Technologies","2699","Computer Science","11","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Hummel, Joseph E","12"
"CS","499","Prof. Development Seminar","2699","Computer Science","0","0","0","0","0","0","0","0","0","0","0","0","0","136","7","2","Troy, Patrick A","145"
"CS","503","Applied Graph Theory","2699","Computer Science","31","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","DasGupta, Bhaskar","31"
"CS","514","App Artificial Intelligence","2699","Computer Science","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Gmytrasiewicz, Piotr","14"
"CS","520","Causal Inference and Learning","2699","Computer Science","13","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Zheleva, Elena","16"
"CS","522","Human-Computer Interaction","2699","Computer Science","11","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Chattopadhyay, Debaleena","18"
"CS","529","Visual Data Science","2699","Computer Science","18","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Marai, Georgeta-Elisabeta","21"
"CS","553","Distributed Systems","2699","Computer Science","10","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Kshemkalyani, Ajay D","13"
"CS","559","Neural Networks","2949","Electrical & Computer Engr","10","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Koyuncu, Erdem","17"
"CS","568","Adv Security & Privacy","2699","Computer Science","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Polakis, Jason","13"
"CS","583","Data Mining & Text Mining","2699","Computer Science","25","19","3","0","1","0","0","0","0","0","0","0","0","0","0","1","Liu, Bing","49"
"CS","584","Advanced Data Mining","2699","Computer Science","16","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Yu, Philip S","18"
"CS","586","Data and Web Semantics","2699","Computer Science","13","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","Cruz, Isabel","16"
"CS","590","Research Methods in CS","2699","Computer Science","0","0","0","0","0","0","0","0","3","0","0","0","0","23","1","0","Di Eugenio, Barbara","27"
"CS","594","Deep Learning for NLP","2699","Computer Science","28","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Caragea, Cornelia Alexandra","28"
"CS","594","Resp. Data Sci. & Algo Fair.","2699","Computer Science","9","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Asudeh, Abolfazl","10"
"CS","599","PhD Thesis Research","2699","Computer Science","0","0","0","0","0","0","0","0","0","0","0","0","0","19","0","0","Yu, Philip S","19"
"ECE","115","Intro to Elec & Cmptr Eng","2949","Electrical & Computer Engr","93","40","26","12","23","0","0","0","0","0","0","0","0","0","0","21","Caliskan, Vahe","215"
"ECE","210","Electric Circuit Analysis","2949","Electrical & Computer Engr","104","35","17","13","3","0","0","0","0","0","0","0","0","0","0","16","Kosmach, James","188"
"ECE","225","Circuit Analysis","2949","Electrical & Computer Engr","25","13","9","0","5","0","0","0","0","0","0","0","0","0","0","3","Kosmach, James","55"
"ECE","265","Intro to Logic Design","2949","Electrical & Computer Engr","37","29","13","6","3","0","0","0","0","0","0","0","0","0","0","4","Goncharoff, Vladimir","92"
"ECE","266","Intro to Embedded Systems","2949","Electrical & Computer Engr","22","24","7","12","5","0","0","0","0","0","0","0","0","0","0","6","Zhang, Zhao","76"
"ECE","310","Discrete &Cont Signal&Systms","2949","Electrical & Computer Engr","63","19","5","4","4","0","0","0","0","0","0","0","0","0","0","8","Goncharoff, Vladimir","103"
"ECE","311","Communication Engineering","2949","Electrical & Computer Engr","32","22","9","4","2","0","0","0","0","0","0","0","0","0","0","3","Smida, Besma","72"
"ECE","317","DSP I","2949","Electrical & Computer Engr","31","20","10","0","0","0","0","0","0","0","0","0","0","0","0","1","Jin, Ning","62"
"ECE","322","Intro to Electromag and Appl","2949","Electrical & Computer Engr","12","16","7","4","0","0","0","0","0","0","0","0","0","0","0","6","Erricolo, Danilo","45"
"ECE","333","Computer Comm Networks I","2949","Electrical & Computer Engr","35","15","7","1","2","0","0","0","0","0","0","0","0","0","0","1","Abu Salah, Lo'Ay Mohammad","61"
"ECE","340","Electronics I","2949","Electrical & Computer Engr","30","29","27","0","4","0","0","0","0","0","4","0","0","0","0","1","Metlushko, Vitali V","95"
"ECE","341","Probabil &Rand Proc for Engr","2949","Electrical & Computer Engr","40","33","10","4","4","0","0","0","0","0","0","0","0","0","0","2","Jin, Ning","93"
"ECE","342","Electronics II","2949","Electrical & Computer Engr","41","14","8","1","0","0","0","0","0","0","0","0","0","0","0","0","Metlushko, Vitali V","64"
"ECE","346","Solid State Device Theory","2949","Electrical & Computer Engr","58","29","4","0","1","0","0","2","0","0","0","0","0","0","0","1","Stroscio, Michael","95"
"ECE","350","Principles of Auto Control","2949","Electrical & Computer Engr","27","11","4","7","6","0","0","0","1","0","0","0","0","0","0","2","Zefran, Milos","58"
"ECE","366","Computer Organization","2949","Electrical & Computer Engr","37","2","5","2","4","0","0","0","0","0","0","0","0","0","0","2","Rao, Wenjing","52"
"ECE","396","Senior Design I","2949","Electrical & Computer Engr","13","5","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Abu Salah, Lo'Ay Mohammad","19"
"ECE","396","Senior Design I","2949","Electrical & Computer Engr","125","15","1","0","1","0","0","0","0","0","2","0","0","0","0","2","Revelo Alonso, Renata Alejandra","146"
"ECE","397","Senior Design II","2949","Electrical & Computer Engr","33","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Alonso, Matthew Paul","36"
"ECE","410","Network Analysis","2949","Electrical & Computer Engr","13","12","4","2","1","0","0","0","0","0","0","0","0","0","0","6","Caliskan, Vahe","38"
"ECE","415","Imag Analysis & Compt Visn I","2949","Electrical & Computer Engr","34","30","5","4","0","0","0","0","1","0","0","0","0","0","0","2","Cetin, Ahmet Enis","76"
"ECE","417","Digital Signal Processing II","2949","Electrical & Computer Engr","4","7","2","0","0","0","0","0","0","0","0","0","0","0","0","0","Ansari, Rashid","13"
"ECE","421","Intro to Antenna Propagation","2949","Electrical & Computer Engr","18","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Chen, Pai-Yen","21"
"ECE","432","Digital Communications","2949","Electrical & Computer Engr","9","16","3","1","1","0","0","0","0","0","0","0","0","0","0","2","Smida, Besma","32"
"ECE","434","Multimedia Systems","2949","Electrical & Computer Engr","6","7","6","2","0","0","0","0","0","0","0","0","0","0","0","1","Schonfeld, Dan","22"
"ECE","440","Nanoelectronics","2949","Electrical & Computer Engr","3","8","0","1","1","0","0","0","0","0","0","0","0","0","0","0","Dutta, Mitra","13"
"ECE","445","Analysis&Desgn/Power Elec Circ","2949","Electrical & Computer Engr","13","7","2","1","0","0","0","0","1","0","0","0","0","0","0","0","Shadmand, Mohammad","24"
"ECE","451","Priniciples of Modern Control","2949","Electrical & Computer Engr","10","6","7","0","1","0","0","0","0","0","0","0","0","0","0","1","Jin, Ning","25"
"ECE","458","Electromech Energy Conversn","2949","Electrical & Computer Engr","11","11","2","1","1","0","0","0","0","0","0","0","0","0","0","0","Revelo Alonso, Renata Alejandra","26"
"ECE","464","Testing, Reliability and Secur","2949","Electrical & Computer Engr","9","6","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Rao, Wenjing","16"
"ECE","465","Digital Systems Design","2949","Electrical & Computer Engr","5","3","2","9","17","0","0","0","0","0","0","0","0","0","0","6","Dutt, Shantanu S","42"
"ECE","466","Adv Computer Architecture","2949","Electrical & Computer Engr","21","13","5","4","3","0","0","0","0","0","0","0","0","0","0","3","Zhu, Zhichun","49"
"ECE","467","Introduc to VLSI Design","2949","Electrical & Computer Engr","10","23","9","1","0","0","0","0","0","0","0","0","0","0","0","4","Trivedi, Amit","47"
"ECE","491","Digital Speech Processing","2949","Electrical & Computer Engr","16","10","0","0","0","0","0","0","0","0","0","0","0","0","0","1","Cetin, Ahmet Enis","27"
"ECE","491","Power System Analysis","2949","Electrical & Computer Engr","0","0","0","0","0","0","0","0","0","0","14","0","0","0","0","0","He, Lina","14"
"ECE","491","PowerElectronicsModel&Control","2949","Electrical & Computer Engr","4","6","1","1","0","0","0","0","0","0","0","0","0","0","0","1","Mazumder, Sudip","13"
"ECE","499","Prof. Development Seminar","2949","Electrical & Computer Engr","0","0","0","0","0","0","0","0","0","0","0","0","0","56","0","0","Devroye, Natasha","56"
"ECE","516","Adaptive Digital Filters","2949","Electrical & Computer Engr","8","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","Soltanalian, Mojtaba","13"
